system:index,CLOUD_COVER,DELTA,DFO_ID,LANDSAT_5,LANDSAT_7,LANDSAT_8,LANDSAT_ALL,X,Y,.geo
DFO_3622_From_20100310_to_20100317,20,1,3622.0,0,0,0,0,-86.29328930296276,32.42319936446325,
DFO_3625_From_20100310_to_20100324,20,1,3625.0,4,4,0,8,-90.03933845386742,42.664707321648876,
DFO_3629_From_20100327_to_20100331,20,1,3629.0,0,0,0,0,-73.3314913067644,39.693517892482234,
DFO_3630_From_20100327_to_20100331,20,1,3630.0,0,0,0,0,27.42649448451954,56.272304540151,
DFO_3635_From_20100420_to_20100422,20,1,3635.0,0,0,0,0,24.02761894908578,44.4185894718419,
DFO_3636_From_20100418_to_20100421,20,1,3636.0,0,0,0,0,91.27007932644219,26.198208106094924,
DFO_3637_From_20100417_to_20100421,20,1,3637.0,0,0,0,0,-79.5411986622872,21.290478276886027,
DFO_3639_From_20100416_to_20100421,20,1,3639.0,0,0,0,0,21.98510887087141,-17.575862883163502,
DFO_3640_From_20100416_to_20100502,20,1,3640.0,0,0,0,0,113.03613510702876,-1.8037726443067958,
DFO_3642_From_20100505_to_20100506,20,1,3642.0,0,0,0,0,45.51538966862926,14.770638340228572,
DFO_3643_From_20100504_to_20100514,20,1,3643.0,0,0,0,0,60.81933244997031,36.91631458488811,
DFO_3648_From_20100515_to_20100524,20,1,3648.0,0,0,0,0,16.945379169875164,49.69340521282652,
DFO_3650_From_20100515_to_20100626,20,1,3650.0,0,0,0,0,92.27262616739971,26.367441047015326,
DFO_3651_From_20100515_to_20100628,20,1,3651.0,0,0,0,0,112.40007254871666,26.872005696517267,
DFO_3652_From_20100518_to_20100524,20,1,3652.0,0,0,0,0,80.03187106722858,16.91676071577541,
DFO_3653_From_20100518_to_20100524,20,1,3653.0,0,0,0,0,-90.77460530166238,13.557243277888963,
DFO_3654_From_20100525_to_20100531,20,1,3654.0,0,0,0,0,170.4104992616503,-43.61963983892925,
DFO_3655_From_20100529_to_20100531,20,1,3655.0,0,0,0,0,-98.3908031904023,49.485364657889505,
DFO_3656_From_20100529_to_20100601,20,1,3656.0,0,1,0,1,121.89025046398336,12.064047356711951,
DFO_3657_From_20100529_to_20100611,20,1,3657.0,0,4,0,4,20.515821045808703,49.8032032646121,
DFO_3658_From_20100606_to_20100607,20,1,3658.0,3,0,0,3,71.65220289621162,26.832408297227563,
DFO_3659_From_20100611_to_20100611,20,1,3659.0,0,0,0,0,-98.77841148391343,35.190453908637146,
DFO_3661_From_20100616_to_20100617,20,1,3661.0,0,0,0,0,1.403945218400345,41.96647776151103,
DFO_3662_From_20100615_to_20100626,20,1,3662.0,0,0,0,0,94.27487530110187,22.491097611000974,
DFO_3663_From_20100622_to_20100626,20,1,3663.0,0,0,0,0,-1.760698073210682,9.393285498078464,
DFO_3665_From_20100622_to_20100626,20,1,3665.0,0,0,0,0,21.121286401637995,41.416080995088144,
DFO_3666_From_20100622_to_20100624,20,1,3666.0,0,0,0,0,72.16706417807643,35.36581002534386,
DFO_3667_From_20100622_to_20100630,20,1,3667.0,0,3,0,3,-38.14811591624362,-7.635877526732806,
DFO_3668_From_20100625_to_20100627,20,1,3668.0,0,0,0,0,120.70774763141124,23.594509442442057,
DFO_3670_From_20100625_to_20100627,20,1,3670.0,0,0,0,0,-71.67657690418102,18.82230514443148,
DFO_3671_From_20100630_to_20100707,20,1,3671.0,0,0,0,0,-102.2317455273667,28.508637222292617,
DFO_3673_From_20100702_to_20100706,20,1,3673.0,0,1,0,1,-100.18178871217307,50.46181868367549,
DFO_3674_From_20100705_to_20100715,20,1,3674.0,0,0,0,0,78.87311180403242,28.83798612289431,
DFO_3676_From_20100706_to_20100713,20,1,3676.0,1,0,0,1,95.53958845733538,39.73245656850974,
DFO_3678_From_20100701_to_20100715,20,1,3678.0,1,0,0,1,106.54690157093701,28.867632561886527,
DFO_3679_From_20100701_to_20100713,20,1,3679.0,0,0,0,0,84.1419774012404,24.226230651385706,
DFO_3681_From_20100707_to_20100723,20,1,3681.0,0,0,0,0,114.90865336470837,29.693957114422904,
DFO_3688_From_20100721_to_20100723,20,1,3688.0,0,0,0,0,109.5651749002706,23.552775315113713,
DFO_3689_From_20100725_to_20100725,20,1,3689.0,0,0,0,0,-95.88360684587737,42.500233358313984,
DFO_3692_From_20100723_to_20100803,20,1,3692.0,3,0,0,3,106.62826054440005,31.655809037424007,
DFO_3696_From_20100727_to_20101115,20,1,3696.0,0,3,0,3,74.96682747771538,33.09732684260991,
DFO_3698_From_20100727_to_20100808,20,1,3698.0,0,0,0,0,14.755594189937442,51.20877467344549,
DFO_3707_From_20100815_to_20101006,20,1,3707.0,0,0,0,0,-90.62547133993893,16.510444217204444,
DFO_3713_From_20100905_to_20100917,20,1,3713.0,0,0,0,0,92.27262616739971,26.367441047015326,
DFO_3714_From_20100815_to_20100917,20,1,3714.0,0,0,0,0,18.84763191915044,7.248162723985086,
DFO_3716_From_20100909_to_20100930,20,1,3716.0,0,0,0,0,83.96989516836256,25.92024105418647,
DFO_3717_From_20100918_to_20100930,20,1,3717.0,0,0,0,0,81.56840518830815,26.977194318660974,
DFO_3721_From_20100918_to_20100930,20,1,3721.0,0,0,0,0,-90.77503195318734,13.86617853528129,
DFO_3723_From_20100920_to_20100930,20,1,3723.0,0,0,0,0,100.26432430238793,17.06973057798306,
DFO_3726_From_20101002_to_20101006,20,1,3726.0,0,0,0,0,136.92121559354976,-4.88519442311887,
DFO_3732_From_20101001_to_20101012,20,1,3732.0,0,0,0,0,84.1419774012404,24.226230651385706,
DFO_3734_From_20101015_to_20101019,20,1,3734.0,0,0,0,0,145.4645734568199,-31.12355951018737,
DFO_3737_From_20101010_to_20101115,20,1,3737.0,0,0,0,0,102.3730964475551,14.155414754539807,
DFO_3741_From_20101001_to_20101105,20,1,3741.0,0,0,0,0,14.98165301291553,10.009621510368383,
DFO_3747_From_20101105_to_20101111,20,1,3747.0,0,0,0,0,-0.709668930393855,8.998073886121785,
DFO_3750_From_20101115_to_20101220,20,1,3750.0,0,3,0,3,-70.55591114816275,-0.6032314725330661,
DFO_3752_From_20101127_to_20101220,20,1,3752.0,0,0,0,0,145.29101701105765,-28.374226217615316,
DFO_3754_From_20101125_to_20101220,20,1,3754.0,0,2,0,2,-67.71044978426931,8.162880701402914,
DFO_3756_From_20101203_to_20101217,20,1,3756.0,0,0,0,0,21.120342188929815,41.37702580578909,
DFO_3765_From_20110101_to_20110118,20,1,3765.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3772_From_20110128_to_20110131,20,1,3772.0,0,0,0,0,175.59369363019098,-37.956707527087275,
DFO_3775_From_20110130_to_20110131,20,1,3775.0,0,0,0,0,-62.77649227643708,-15.111626822430688,
DFO_3776_From_20110201_to_20110214,20,1,3776.0,0,0,0,0,80.76528139983597,7.8747438687728355,
DFO_3777_From_20110201_to_20110204,20,1,3777.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3778_From_20110201_to_20110216,20,1,3778.0,1,0,0,1,26.476720467336516,-30.0762708137563,
DFO_3782_From_20110214_to_20110226,20,1,3782.0,0,0,0,0,-65.4501287792295,-11.779090633620221,
DFO_3786_From_20110307_to_20110328,20,1,3786.0,0,2,0,2,144.12021933893936,-21.32271933981033,
DFO_3787_From_20110311_to_20110311,20,1,3787.0,0,0,0,0,135.33588677460907,35.8822041776076,
DFO_3793_From_20110322_to_20110328,20,1,3793.0,0,0,0,0,146.15589672614684,-41.59661501188001,
DFO_3795_From_20110323_to_20110410,20,1,3795.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_3801_From_20110401_to_20110419,20,1,3801.0,0,2,0,2,52.474157530115484,50.14475410720105,
DFO_3810_From_20110508_to_20110511,20,1,3810.0,0,0,0,0,-39.495500608040096,-8.502145393070926,
DFO_3812_From_20110504_to_20110609,20,1,3812.0,0,0,0,0,-72.61194728458246,45.02751706973804,
DFO_3815_From_20110604_to_20110729,20,1,3815.0,0,0,0,0,-102.02411817810525,43.784661564431495,
DFO_3820_From_20110605_to_20110621,20,1,3820.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3843_From_20110721_to_20110729,20,1,3843.0,0,0,0,0,87.53958633510302,22.580832583880973,
DFO_3846_From_20110723_to_20110729,20,1,3846.0,0,1,0,1,-52.13347669602031,-29.23718313527297,
DFO_3850_From_20110805_to_20120109,20,1,3850.0,0,2,0,2,102.56408558204666,14.714468477719745,
DFO_3853_From_20110810_to_20111115,20,1,3853.0,0,0,0,0,105.81927954241853,15.554076007525227,
DFO_3854_From_20110815_to_20111002,20,1,3854.0,0,0,0,0,81.56840518830815,26.977194318660974,
DFO_3856_From_20110815_to_20110908,20,1,3856.0,0,1,0,1,92.27262616739971,26.367441047015326,
DFO_3857_From_20110812_to_20111101,20,1,3857.0,0,0,0,0,71.65186102351598,27.027689953490434,
DFO_3861_From_20110827_to_20110913,20,1,3861.0,0,0,0,0,-75.73553215697918,40.36361573598393,
DFO_3863_From_20110820_to_20110908,20,1,3863.0,0,0,0,0,33.71264972985075,2.733570914659431,
DFO_3864_From_20110825_to_20110913,20,1,3864.0,0,0,0,0,76.45899873221084,16.395752322145828,
DFO_3866_From_20110905_to_20111002,20,1,3866.0,0,0,0,0,85.81621158201825,20.77434523070911,
DFO_3867_From_20110928_to_20111002,20,1,3867.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3868_From_20111001_to_20111010,20,1,3868.0,0,0,0,0,108.48739551871216,23.537492536772863,
DFO_3870_From_20111008_to_20111010,20,1,3870.0,0,0,0,0,32.05756472815013,34.978704563198505,
DFO_3871_From_20111010_to_20111101,20,1,3871.0,1,1,0,2,-94.41888764658361,16.019495403259793,
DFO_3872_From_20111026_to_20111029,20,1,3872.0,0,0,0,0,-1.5293817746637675,6.189752371406507,
DFO_3874_From_20111109_to_20111115,20,1,3874.0,0,0,0,0,39.48769409149204,2.101823605561794,
DFO_3875_From_20111109_to_20111220,20,1,3875.0,0,0,0,0,33.71264972985075,2.733570914659431,
DFO_3876_From_20111109_to_20111222,20,1,3876.0,0,0,0,0,-71.72037230801963,6.292487383590744,
DFO_3878_From_20111127_to_20111130,20,1,3878.0,0,0,0,0,99.83876067769974,-0.017924004667096694,
DFO_3879_From_20111127_to_20111222,20,1,3879.0,0,0,0,0,149.19781687435676,-30.573053620686288,
DFO_3880_From_20111127_to_20111202,20,1,3880.0,0,0,0,0,28.3912572851663,-29.98075414352091,
DFO_3881_From_20111129_to_20111222,20,1,3881.0,0,2,0,2,38.59387048259101,4.217672112087151,
DFO_3884_From_20111216_to_20111222,20,1,3884.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3886_From_20111220_to_20111222,20,1,3886.0,0,0,0,0,38.067233036348014,-4.375247281260429,
DFO_3888_From_20111218_to_20120104,20,1,3888.0,0,0,0,0,110.50400891281373,-7.290344148117991,
DFO_3889_From_20120101_to_20120109,20,1,3889.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_3890_From_20120101_to_20120109,20,1,3890.0,0,0,0,0,-46.77452297551378,-19.195336902815963,
DFO_3892_From_20120117_to_20120214,20,1,3892.0,0,0,0,0,34.59187270557875,-17.64111131240477,
DFO_3893_From_20120122_to_20120206,20,1,3893.0,0,0,0,0,178.58395557040515,-17.656243325585713,
DFO_3894_From_20120122_to_20120307,20,1,3894.0,0,6,0,6,144.84770960382536,-21.6533135696964,
DFO_3895_From_20120127_to_20120129,20,1,3895.0,0,0,0,0,110.50400891281373,-7.290344148117991,
DFO_3896_From_20120201_to_20120206,20,1,3896.0,0,0,0,0,21.120309170721924,41.523287222121475,
DFO_3897_From_20120203_to_20120206,20,1,3897.0,0,0,0,0,21.120342188929815,41.37702580578909,
DFO_3899_From_20120212_to_20120214,20,1,3899.0,0,0,0,0,110.50400891281373,-7.290344148117991,
DFO_3900_From_20120220_to_20120227,20,1,3900.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3901_From_20120220_to_20120227,20,1,3901.0,0,0,0,0,11.306463996831692,9.632291006322337,
DFO_3902_From_20120220_to_20120227,20,1,3902.0,0,0,0,0,105.45769759176476,-1.470237958046157,
DFO_3904_From_20120225_to_20120227,20,1,3904.0,0,0,0,0,3.5652837914325377,32.982143053970134,
DFO_3910_From_20120301_to_20120326,20,1,3910.0,0,0,0,0,-70.43797347743376,-3.032899680927885,
DFO_3914_From_20120326_to_20120330,20,1,3914.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_3915_From_20120408_to_20120426,20,1,3915.0,0,0,0,0,-71.67657690418102,18.82230514443148,
DFO_3916_From_20120408_to_20120426,20,1,3916.0,0,1,0,1,42.22419042053044,57.07283221354795,
DFO_3917_From_20120409_to_20120426,20,1,3917.0,0,0,0,0,34.78952760664355,0.794716449167671,
DFO_3919_From_20120405_to_20120426,20,1,3919.0,0,0,0,0,-60.07494858547137,-20.697233404422153,
DFO_3925_From_20120501_to_20120507,20,1,3925.0,0,0,0,0,-69.05003008707745,-7.510585376292759,
DFO_3931_From_20120520_to_20120529,20,1,3931.0,0,1,0,1,157.6860352590106,65.63076844016128,
DFO_3948_From_20120713_to_20120716,20,1,3948.0,0,0,0,0,-98.50569446299801,30.275841320890045,
DFO_3960_From_20120803_to_20120806,20,1,3960.0,0,0,0,0,80.10060584242882,20.065184782910713,
DFO_3961_From_20120804_to_20120806,20,1,3961.0,0,0,0,0,20.394086862339606,13.106961030873586,
DFO_3962_From_20120804_to_20120806,20,1,3962.0,0,0,0,0,-2.892580082228686,54.48684297079539,
DFO_3963_From_20120803_to_20120806,20,1,3963.0,0,0,0,0,123.18485201958639,40.48252856075379,
DFO_3965_From_20120814_to_20120820,20,1,3965.0,0,0,0,0,101.84348344983965,30.808251158182284,
DFO_3966_From_20120816_to_20120820,20,1,3966.0,0,0,0,0,80.07725927914386,20.064881232992217,
DFO_3969_From_20120812_to_20120820,20,1,3969.0,0,0,0,0,135.33588677460907,35.8822041776076,
DFO_3971_From_20120824_to_20120829,20,1,3971.0,0,0,0,0,-11.810621413097152,10.59089684573224,
DFO_3974_From_20120823_to_20120829,20,1,3974.0,0,0,0,0,74.96682747771538,33.09732684260991,
DFO_3975_From_20120825_to_20120829,20,1,3975.0,0,0,0,0,106.82743445906468,37.748317577688105,
DFO_3976_From_20120825_to_20120926,20,1,3976.0,0,0,0,0,11.306463996831692,9.632291006322337,
DFO_3977_From_20120828_to_20120907,20,1,3977.0,0,2,0,2,-93.87601249605231,32.50090268242061,
DFO_3979_From_20120817_to_20120907,20,1,3979.0,0,0,0,0,127.03750151425936,37.18547892260775,
DFO_3980_From_20120820_to_20120907,20,1,3980.0,0,0,0,0,32.65376065425783,2.758922935733782,
DFO_3981_From_20120815_to_20120907,20,1,3981.0,0,0,0,0,33.71264972985075,2.733570914659431,
DFO_3982_From_20120902_to_20120907,20,1,3982.0,0,0,0,0,-11.810587247829504,10.187630760279534,
DFO_3983_From_20120916_to_20120918,20,1,3983.0,0,0,0,0,78.87311180403242,28.83798612289431,
DFO_3984_From_20120910_to_20121029,20,1,3984.0,0,0,0,0,71.77209703962635,27.05271063961743,
DFO_3985_From_20120912_to_20120926,20,1,3985.0,0,0,0,0,98.91015599919892,20.402348295683453,
DFO_3991_From_20120907_to_20121003,20,1,3991.0,0,0,0,0,29.87005232673895,5.838151572978509,
DFO_3992_From_20120922_to_20121003,20,1,3992.0,0,0,0,0,43.83330537938186,5.523900162090714,
DFO_3994_From_20120915_to_20121015,20,1,3994.0,0,0,0,0,1.0834081361244734,16.904298907656564,
DFO_3995_From_20120915_to_20121015,20,1,3995.0,0,1,0,1,19.739311547972566,10.168124159615266,
DFO_4001_From_20121104_to_20121108,20,1,4001.0,0,0,0,0,78.17139613095014,12.286347593843553,
DFO_4005_From_20121204_to_20121204,20,1,4005.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4006_From_20121202_to_20121204,20,1,4006.0,0,0,0,0,32.05760839333071,34.96255438451016,
DFO_4007_From_20121120_to_20121204,20,1,4007.0,0,0,0,0,-58.98041652415578,-24.228768907462324,
DFO_4009_From_20121120_to_20121218,20,1,4009.0,0,0,0,0,-2.892580082228686,54.48684297079539,
DFO_4013_From_20130103_to_20130110,20,1,4013.0,0,0,0,0,122.83338614663222,-0.9724926034999823,
DFO_4016_From_20130104_to_20130110,20,1,4016.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4017_From_20130104_to_20130110,20,1,4017.0,0,0,0,0,-70.56159733542344,-7.687166052576291,
DFO_4019_From_20130108_to_20130110,20,1,4019.0,0,1,0,1,32.853975241529255,34.02686675237796,
DFO_4020_From_20130113_to_20130122,20,1,4020.0,0,0,0,0,110.50400891281373,-7.290344148117991,
DFO_4022_From_20130113_to_20130117,20,1,4022.0,0,3,0,3,35.837222665831476,0.7955147064263353,
DFO_4023_From_20130117_to_20130304,20,1,4023.0,0,0,0,0,29.107653017504376,-26.790982649718966,
DFO_4024_From_20130122_to_20130201,20,1,4024.0,0,4,0,4,144.04335357592427,-21.6881281840925,
DFO_4026_From_20130115_to_20130201,20,1,4026.0,0,0,0,0,23.713217846214835,-19.51241963080812,
DFO_4028_From_20121201_to_20130212,20,1,4028.0,0,0,0,0,140.7389194645982,-5.668873546961687,
DFO_4032_From_20130220_to_20130304,20,1,4032.0,0,0,0,0,104.1080040642596,-1.9875956811053046,
DFO_4037_From_20130301_to_20130317,20,1,4037.0,0,0,0,0,23.6657622084409,-16.437943075556554,
DFO_4051_From_20130427_to_20130429,20,1,4051.0,0,0,0,0,-98.3908031904023,49.485364657889505,
DFO_4055_From_20130501_to_20130516,20,1,4055.0,0,0,0,0,43.07984119472594,3.64358385202104,
DFO_4075_From_20130704_to_20130715,20,1,4075.0,0,0,0,0,-57.981513414024796,-20.955629460306522,
DFO_4078_From_20130801_to_20130807,20,1,4078.0,0,0,0,0,71.98812009638365,31.40768191570035,
DFO_4079_From_20130801_to_20130807,20,1,4079.0,0,0,0,0,127.22218085366639,48.57676180047399,
DFO_4082_From_20130807_to_20130821,20,1,4082.0,0,0,0,0,71.61487375770686,29.201421131539217,
DFO_4083_From_20130807_to_20131014,20,1,4083.0,0,4,7,11,124.54279597561384,52.11332604758781,
DFO_4090_From_20130927_to_20131014,20,1,4090.0,0,0,0,0,105.81927954241853,15.554076007525227,
DFO_4092_From_20130930_to_20131014,20,1,4092.0,0,0,0,0,99.10099900932552,16.608776885809384,
DFO_4094_From_20131008_to_20131014,20,1,4094.0,0,0,0,0,29.657885438825005,5.610555852302916,
DFO_4098_From_20131012_to_20131110,20,1,4098.0,0,0,3,3,82.29151802997234,25.882532425249686,
DFO_4101_From_20131031_to_20131110,20,1,4101.0,0,0,1,1,-99.59606222307035,30.262064451508426,
DFO_4105_From_20131108_to_20131119,20,1,4105.0,0,0,0,0,55.477754351895605,21.262972433301393,
DFO_4111_From_20131227_to_20140207,20,1,4111.0,0,0,0,0,-4.40814523859165,54.509990520386744,
DFO_4115_From_20131222_to_20140104,20,1,4115.0,0,1,0,1,-83.61067447183514,38.252310383804044,
DFO_4117_From_20140110_to_20140501,20,1,4117.0,0,0,0,0,-62.77649227643708,-15.111626822430688,
DFO_4130_From_20140324_to_20140330,20,1,4130.0,0,0,0,0,149.68963242517503,-27.499165570811588,
DFO_4137_From_20140418_to_20140501,20,1,4137.0,0,0,0,0,37.017327052447364,-5.836917116960567,
DFO_4140_From_20140510_to_20140516,20,1,4140.0,0,0,0,0,37.017327052447364,-5.836917116960567,
DFO_4146_From_20140530_to_20140610,20,1,4146.0,0,0,0,0,109.5651749002706,23.552775315113713,
DFO_4150_From_20140603_to_20140714,20,1,4150.0,0,0,1,1,-56.32777323310906,-23.44883710955284,
DFO_4153_From_20140617_to_20140625,20,1,4153.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4154_From_20140623_to_20140625,20,1,4154.0,0,0,0,0,89.89576895081453,27.57522692948602,
DFO_4156_From_20140711_to_20140714,20,1,4156.0,0,0,0,0,98.90994867429097,20.89005029117839,
DFO_4157_From_20140705_to_20140714,20,1,4157.0,0,0,0,0,175.59369363019098,-37.956707527087275,
DFO_4159_From_20140522_to_20140729,20,1,4159.0,0,0,2,2,-65.62643128635331,-7.541793652630125,
DFO_4163_From_20140703_to_20140729,20,1,4163.0,0,4,0,4,-57.15648345634374,-30.99205803968846,
DFO_4171_From_20140811_to_20140908,20,1,4171.0,0,1,0,1,81.56840518830815,26.977194318660974,
DFO_4174_From_20140814_to_20140908,20,1,4174.0,0,0,0,0,81.56840518830815,26.977194318660974,
DFO_4175_From_20140813_to_20140819,20,1,4175.0,0,0,0,0,4.075036168999889,16.914553119924882,
DFO_4176_From_20140815_to_20140908,20,1,4176.0,0,0,0,0,89.89576895081453,27.57522692948602,
DFO_4178_From_20140820_to_20140908,20,1,4178.0,0,0,0,0,83.97056924402665,27.03192782996974,
DFO_4179_From_20140901_to_20141011,20,1,4179.0,0,4,0,4,74.96663131841325,34.39783607449023,
DFO_4184_From_20140901_to_20140908,20,1,4184.0,0,0,0,0,102.3730964475551,14.155414754539807,
DFO_4186_From_20140921_to_20141011,20,1,4186.0,0,1,0,1,32.85363580067207,9.243689381880296,
DFO_4188_From_20140924_to_20141011,20,1,4188.0,0,0,2,2,89.5571559301383,27.074069897421936,
DFO_4189_From_20140919_to_20141011,20,1,4189.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4197_From_20141018_to_20141027,20,1,4197.0,0,0,0,0,-99.49842691173512,22.640907964112102,
DFO_4198_From_20141012_to_20141027,20,1,4198.0,0,0,2,2,79.61091680385907,16.258865808468148,
DFO_4199_From_20141019_to_20141022,20,1,4199.0,0,0,0,0,-15.789014207183827,30.357216871797306,
DFO_4201_From_20141024_to_20141116,20,1,4201.0,0,0,0,0,43.506529131794295,5.013984086529148,
DFO_4206_From_20141107_to_20141116,20,1,4206.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_4211_From_20141204_to_20141214,20,1,4211.0,0,1,0,1,25.61674791074555,37.7429707955879,
DFO_4213_From_20141211_to_20141214,20,1,4213.0,0,0,0,0,-116.98969963549409,34.097263851984195,
DFO_4215_From_20141220_to_20150101,20,1,4215.0,0,0,0,0,80.76528139983597,7.8747438687728355,
DFO_4216_From_20141220_to_20150101,20,1,4216.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_4217_From_20141210_to_20150101,20,1,4217.0,0,4,0,4,121.89025046398336,12.064047356711951,
DFO_4218_From_20150105_to_20150111,20,1,4218.0,0,1,0,1,131.778254775158,-19.86245298496916,
DFO_4219_From_20150101_to_20150209,20,1,4219.0,0,2,0,2,35.0792435164912,-17.003790900967186,
DFO_4220_From_20150105_to_20150209,20,1,4220.0,0,0,0,0,-65.4501287792295,-11.779090633620221,
DFO_4221_From_20150201_to_20150209,20,1,4221.0,0,1,0,1,25.61674791074555,37.7429707955879,
DFO_4222_From_20150205_to_20150209,20,1,4222.0,0,0,0,0,122.83338614663222,-0.9724926034999823,
DFO_4224_From_20150105_to_20150209,20,1,4224.0,0,2,0,2,46.8381669981184,-18.696675059490385,
DFO_4225_From_20150220_to_20150224,20,1,4225.0,0,0,0,0,-69.04991998183942,-8.694988971590615,
DFO_4226_From_20150222_to_20150224,20,1,4226.0,0,3,0,3,140.4373630970696,-22.986921628239752,
DFO_4227_From_20150220_to_20150224,20,1,4227.0,0,0,0,0,-71.67657690418102,18.82230514443148,
DFO_4230_From_20150310_to_20150323,20,1,4230.0,0,0,0,0,-83.61067447183514,38.252310383804044,
DFO_4231_From_20150315_to_20150323,20,1,4231.0,0,0,0,0,110.50400891281373,-7.290344148117991,
DFO_4233_From_20150309_to_20150323,20,1,4233.0,0,0,0,0,15.703674194583945,-9.952676024171774,
DFO_4239_From_20150320_to_20150331,20,1,4239.0,0,0,0,0,76.54966232379698,32.380168702696785,
DFO_4241_From_20150305_to_20150415,20,1,4241.0,0,2,0,2,47.14245490029784,-18.623031040618823,
DFO_4242_From_20150323_to_20150415,20,1,4242.0,0,0,0,0,68.44133893768789,48.13658293608413,
DFO_4251_From_20150517_to_20150521,20,1,4251.0,0,0,0,0,78.17139613095014,12.286347593843553,
DFO_4258_From_20150515_to_20150602,20,1,4258.0,0,0,1,1,79.96184866081663,54.180298921429035,
DFO_4259_From_20150602_to_20150629,20,1,4259.0,0,0,0,0,89.89576895081453,27.57522692948602,
DFO_4265_From_20150624_to_20150629,20,1,4265.0,0,0,0,0,71.09940896967335,22.798391658156312,
DFO_4272_From_20150715_to_20150819,20,1,4272.0,0,3,0,3,74.96663969494695,34.18777525635755,
DFO_4274_From_20150718_to_20150721,20,1,4274.0,0,0,0,0,-83.61067447183514,38.252310383804044,
DFO_4275_From_20150716_to_20150721,20,1,4275.0,0,0,0,0,-59.978265752082805,4.897783649079955,
DFO_4276_From_20150710_to_20150721,20,1,4276.0,0,0,0,0,-51.11396973437691,-24.76703860246185,
DFO_4280_From_20150725_to_20150805,20,1,4280.0,0,0,0,0,107.40367821327159,18.079902261886605,
DFO_4282_From_20150715_to_20150819,20,1,4282.0,0,0,0,0,81.2755832396751,21.38074939148338,
DFO_4283_From_20150715_to_20150819,20,1,4283.0,0,0,0,0,95.43031835481783,23.69115229828262,
DFO_4288_From_20150813_to_20150911,20,1,4288.0,0,0,0,0,89.89576895081453,27.57522692948602,
DFO_4293_From_20150907_to_20150911,20,1,4293.0,0,0,0,0,107.40367821327159,18.079902261886605,
DFO_4294_From_20150830_to_20150911,20,1,4294.0,0,0,0,0,11.306408421722255,10.976328088079546,
DFO_4300_From_20151022_to_20151028,20,1,4300.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4301_From_20151014_to_20151028,20,1,4301.0,0,0,0,0,-56.33731747556349,-24.399051009422184,
DFO_4305_From_20151024_to_20151028,20,1,4305.0,0,0,0,0,31.645462909137038,22.085961717482725,
DFO_4306_From_20151002_to_20151008,20,1,4306.0,0,0,1,1,-75.22949935240464,23.913532055589073,
DFO_4309_From_20151110_to_20151204,20,1,4309.0,0,0,0,0,78.17139613095014,12.286347593843553,
DFO_4314_From_20151215_to_20160129,20,1,4314.0,0,3,0,3,-95.88962212139987,39.70642738066301,
DFO_4315_From_20151201_to_20160129,20,1,4315.0,0,0,8,8,-57.98184002676838,-24.206389464874462,
DFO_4317_From_20151201_to_20160106,20,1,4317.0,0,0,0,0,39.1227534970025,-3.7101641466295465,
DFO_4318_From_20151212_to_20160106,20,1,4318.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4319_From_20151205_to_20160126,20,1,4319.0,0,0,0,0,-4.40814523859165,54.509990520386744,
DFO_4322_From_20160115_to_20160129,20,1,4322.0,0,0,0,0,-46.003839301844316,-21.771595718605845,
DFO_4324_From_20160114_to_20160129,20,1,4324.0,0,0,0,0,34.76476838928573,-0.6178051259711245,
DFO_4325_From_20160105_to_20160129,20,1,4325.0,0,0,3,3,-60.07494858547137,-20.697233404422153,
DFO_4326_From_20160119_to_20160129,20,1,4326.0,0,0,0,0,-70.43797347743376,-3.032899680927885,
DFO_4327_From_20160127_to_20160129,20,1,4327.0,0,0,0,0,146.12711627193892,-36.3972024015646,
DFO_4328_From_20160127_to_20160129,20,1,4328.0,0,0,0,0,-2.892580082228686,54.48684297079539,
DFO_4330_From_20160118_to_20160310,20,1,4330.0,0,1,0,1,105.45769759176476,-1.470237958046157,
DFO_4334_From_20160306_to_20160310,20,1,4334.0,0,0,0,0,21.137653818307967,45.77632576608344,
DFO_4335_From_20160228_to_20160310,20,1,4335.0,0,0,0,0,-65.4501287792295,-11.779090633620221,
DFO_4337_From_20160308_to_20160325,20,1,4337.0,0,2,0,2,-96.55761735772111,30.89687042981486,
