,index,country,year,month,day,area,exposed_ghsl,iso3c,world_region,bias_factor,region_mean_bias,exposed_adjusted
1133,2510,Guatemala,2004,6,24,5506673.955,416.6067251,GTM,Central America,0.11493589,0.357429461,47.88306481
1134,2510,Nicaragua,2004,6,24,209664962.2,4342.672119,NIC,Central America,0.12447439,0.357429461,540.5514629
1135,2510,Honduras,2004,6,24,24019114.18,394.6682186,HND,Central America,0.59131987,0.357429461,233.3751598
1136,2510,Belize,2004,6,24,60263497.77,1128.561348,BLZ,Central America,0.287892691,0.357429461,324.9045637
1137,2510,El Salvador,2004,6,24,0,0,SLV,Central America,0.257361557,0.357429461,0
1138,2510,Costa Rica,2004,6,24,0,0,CRI,Central America,0.220724656,0.357429461,0
1139,2514,Malaysia,2004,6,28,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1140,2514,Philippines,2004,6,28,493679146.1,163487.4188,PHL,SE Asia,0.844057012,0.99413377,137992.7022
1141,2515,China,2004,6,28,275780638.8,37710.47929,CHN,E Asia,0.965356592,0.965356592,36404.05978
1142,2515,India,2004,6,28,0,0,IND,S Asia,0.571952806,0.571952806,0
1143,2515,Myanmar (Burma),2004,6,28,0,0,MMR,SE Asia,0.99413377,0.99413377,0
1144,2515,Bangladesh,2004,6,28,0,0,BGD,S Asia,1.026183102,0.571952806,0
1145,2515,Bhutan,2004,6,28,0,0,BTN,S Asia,0.109110139,0.571952806,0
1146,2516,China,2004,6,29,0,0,CHN,E Asia,0.965356592,0.965356592,0
1147,2516,Malaysia,2004,6,29,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1148,2516,Japan,2004,6,29,0,0,JPN,E Asia,0.772993492,0.965356592,0
1149,2516,Philippines,2004,6,29,4335879656,1818193.069,PHL,SE Asia,0.844057012,0.99413377,1534658.609
1150,2516,"Korea, Republic of",2004,6,29,41779401.11,18610.40046,KOR,E Asia,0.810885385,0.965356592,15090.90173
1151,2516,North Korea,2004,6,29,151434739.9,57041.37629,PRK,E Asia,0.965356592,0.965356592,55065.26864
1152,2516,Taiwan,2004,6,29,241272739.3,50419.91275,TWN,E Asia,1.209786026,0.965356592,60997.30588
1153,2519,China,2004,7,5,26923472.12,13.77873211,CHN,E Asia,0.965356592,0.965356592,13.30138988
1154,2519,India,2004,7,5,12535508282,3183290.236,IND,S Asia,0.571952806,0.571952806,1820691.784
1155,2519,Myanmar (Burma),2004,7,5,0,0,MMR,SE Asia,0.99413377,0.99413377,0
1156,2519,Pakistan,2004,7,5,0,0,PAK,S Asia,0.571952806,0.571952806,0
1157,2519,Nepal,2004,7,5,61565013.29,11915.74724,NPL,S Asia,0.78444575,0.571952806,9347.257283
1158,2519,Bangladesh,2004,7,5,5617794909,1147975.46,BGD,S Asia,1.026183102,0.571952806,1178033.018
1159,2519,Bhutan,2004,7,5,0,0,BTN,S Asia,0.109110139,0.571952806,0
1160,2522,China,2004,7,14,4910044233,3229508.533,CHN,E Asia,0.965356592,0.965356592,3117627.353
1161,2522,Vietnam,2004,7,14,3201556665,1696272.308,VNM,SE Asia,1.202651776,0.99413377,2040024.904
1162,2522,Laos,2004,7,14,0,0,LAO,SE Asia,0.684946154,0.99413377,0
1163,2522,Hong Kong,2004,7,14,0,0,HKG,E Asia,1.068645657,0.965356592,0
1164,2522,Macau,2004,7,14,6979627.498,50437.93052,MAC,E Asia,0.964472402,0.965356592,48645.99202
1165,2527,China,2004,7,17,1909603119,481448.9229,CHN,E Asia,0.965356592,0.965356592,464769.8916
1166,2539,Malaysia,2004,7,31,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1167,2539,Philippines,2004,7,31,1283479725,555250.6768,PHL,SE Asia,0.844057012,0.99413377,468663.2269
1168,2543,China,2004,8,6,142668189.6,12008.86731,CHN,E Asia,0.965356592,0.965356592,11592.83922
1169,2543,India,2004,8,6,0,0,IND,S Asia,0.571952806,0.571952806,0
1170,2543,Myanmar (Burma),2004,8,6,641462942.5,58509.61302,MMR,SE Asia,0.99413377,0.99413377,58166.38217
1171,2543,Vietnam,2004,8,6,3978559004,167874.448,VNM,SE Asia,1.202651776,0.99413377,201894.503
1172,2543,Thailand,2004,8,6,5426544321,121221.2203,THA,SE Asia,0.972211952,0.99413377,117852.7192
1173,2543,Laos,2004,8,6,434404222.7,47931.22449,LAO,SE Asia,0.684946154,0.99413377,32830.30786
1174,2543,Cambodia,2004,8,6,8463618384,408101.7156,KHM,SE Asia,0.841259531,0.99413377,343319.458
1175,2543,Bangladesh,2004,8,6,0,0,BGD,S Asia,1.026183102,0.571952806,0
1176,2543,Bhutan,2004,8,6,0,0,BTN,S Asia,0.109110139,0.571952806,0
1177,2554,China,2004,8,24,0,0,CHN,E Asia,0.965356592,0.965356592,0
1178,2554,Malaysia,2004,8,24,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1179,2554,Philippines,2004,8,24,912633459.5,410160.4247,PHL,SE Asia,0.844057012,0.99413377,346198.7823
1180,2554,Taiwan,2004,8,24,156770904.3,27611.19325,TWN,E Asia,1.209786026,0.965356592,33403.63575
1181,2555,China,2004,8,24,0,0,CHN,E Asia,0.965356592,0.965356592,0
1182,2555,Myanmar (Burma),2004,8,24,0,0,MMR,SE Asia,0.99413377,0.99413377,0
1183,2555,Vietnam,2004,8,24,15144765875,1318778.017,VNM,SE Asia,1.202651776,0.99413377,1586030.724
1184,2555,Thailand,2004,8,24,3382610892,89472.84055,THA,SE Asia,0.972211952,0.99413377,86986.56499
1185,2555,Laos,2004,8,24,0,0,LAO,SE Asia,0.684946154,0.99413377,0
1186,2555,Cambodia,2004,8,24,17409907746,1454747.004,KHM,SE Asia,0.841259531,0.99413377,1223819.783
1187,2565,Canada,2004,9,15,0,0,CAN,North America,0.772579746,0.772579746,0
1188,2565,United States,2004,9,15,348639749.6,13069.22918,USA,North America,0.93927076,0.772579746,12275.54482
1189,2566,United States,2004,9,15,7308468599,102484.7331,USA,North America,0.93927076,0.772579746,96260.91312
1190,2566,Cuba,2004,9,15,0,0,CUB,Caribbean,0.644974975,0.644974975,0
1191,2566,"Bahamas, The",2004,9,15,0,0,BHS,Caribbean,0.644974975,0.644974975,0
1192,2566,Dominican Republic,2004,9,15,142078262.6,22516.17452,DOM,Caribbean,0.508500958,0.644974975,11449.4963
1193,2566,Honduras,2004,9,15,0,0,HND,Central America,0.59131987,0.357429461,0
1194,2566,Haiti,2004,9,15,101120043.8,33765.1008,HTI,Caribbean,0.432644331,0.644974975,14608.27946
1195,2566,Jamaica,2004,9,15,0,0,JAM,Caribbean,0.08718361,0.644974975,0
1196,2566,Puerto Rico,2004,9,15,24118710.03,8882.37321,PRI,Caribbean,0.921622718,0.644974975,8186.196944
1197,2566,Antigua and Barbuda,2004,9,15,6610069.819,625.118409,ATG,Caribbean,0.158769136,0.644974975,99.2495095
1198,2566,Guadeloupe,2004,9,15,5701239.096,5664.45641,GLP,Caribbean,0.958929502,0.644974975,5431.814363
1199,2566,Turks and Caicos Islands,2004,9,15,0,0,TCA,Caribbean,0.644974975,0.644974975,0
1200,2566,St. Christopher-Nevis,2004,9,15,0,0,KNA,Caribbean,0.644974975,0.644974975,0
1201,2566,Dominica,2004,9,15,359536.375,867.8105488,DMA,Caribbean,0.198685359,0.644974975,172.4212505
1202,2566,Bermuda,2004,9,15,0,0,BMU,Caribbean,0.644974975,0.644974975,0
1203,2570,China,2004,10,7,47633364.16,39.27233703,CHN,E Asia,0.965356592,0.965356592,37.91180945
1204,2570,India,2004,10,7,13582055084,2781750.266,IND,S Asia,0.571952806,0.571952806,1591029.872
1205,2570,Myanmar (Burma),2004,10,7,0,0,MMR,SE Asia,0.99413377,0.99413377,0
1206,2570,Pakistan,2004,10,7,0,0,PAK,S Asia,0.571952806,0.571952806,0
1207,2570,Nepal,2004,10,7,138490656.8,1176.249242,NPL,S Asia,0.78444575,0.571952806,922.7037188
1208,2570,Bangladesh,2004,10,7,23031007533,9182565.621,BGD,S Asia,1.026183102,0.571952806,9422993.673
1209,2570,Bhutan,2004,10,7,5013769.449,11.99146399,BTN,S Asia,0.109110139,0.571952806,1.3083903
1210,2576,Ghana,2004,10,7,110353235.5,21287.17566,GHA,Africa,0.158403705,0.46247262,3371.967501
1211,2576,Nigeria,2004,10,7,289198166.1,51381.6804,NGA,Africa,0.118441017,0.46247262,6085.698492
1212,2576,Togo,2004,10,7,140064389.8,4822.963941,TGO,Africa,0.102177209,0.46247262,492.7969942
1213,2576,Benin,2004,10,7,57612510.06,15683.98539,BEN,Africa,0.394841251,0.46247262,6192.684409
1214,2584,United States,2004,11,15,1423835466,7505.092881,USA,North America,0.93927076,0.772579746,7049.314293
1215,2584,Mexico,2004,11,15,111925.0352,6.395742416,MEX,North America,0.605888732,0.772579746,3.875108261
1216,2586,Brazil,2004,11,7,2293015864,1687.963105,BRA,South America,0.712172813,0.586684322,1202.121432
1217,2586,Chile,2004,11,7,0,0,CHL,South America,0.376528032,0.586684322,0
1218,2586,Argentina,2004,11,7,7128794120,3270.303693,ARG,South America,0.659225007,0.586684322,2155.865974
1219,2586,Bolivia,2004,11,7,77161873.62,3.584866457,BOL,South America,0.346068781,0.586684322,1.240610366
1220,2586,Paraguay,2004,11,7,4965678387,19812.27975,PRY,South America,0.452520976,0.586684322,8965.472162
1221,2586,Uruguay,2004,11,7,63474752.65,239.7619579,URY,South America,0.843068176,0.586684322,202.1356766
1222,2587,Malaysia,2004,11,19,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1223,2587,Philippines,2004,11,19,806982705.7,366323.3077,PHL,SE Asia,0.844057012,0.99413377,309197.7564
1224,2588,Colombia,2004,11,20,386375961.2,28196.70931,COL,South America,0.627158908,0.586684322,17683.81741
1225,2588,Venezuela,2004,11,20,2694953631,85329.07869,VEN,South America,0.586684322,0.586684322,50061.23264
1226,2588,Guyana,2004,11,20,0,0,GUY,South America,0.687171462,0.586684322,0
1227,2588,Trinidad and Tobago,2004,11,20,0,0,TTO,Caribbean,0.644974975,0.644974975,0
1228,2588,Grenada,2004,11,20,0,0,GRD,Caribbean,0.644974975,0.644974975,0
1229,2589,Malaysia,2004,11,23,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1230,2589,Philippines,2004,11,23,1515137589,738519.5337,PHL,SE Asia,0.844057012,0.99413377,623352.5906
1231,2592,Malaysia,2004,11,29,0,0,MYS,SE Asia,0.760608237,0.99413377,0
1232,2592,Philippines,2004,11,29,2774943869,1278853.737,PHL,SE Asia,0.844057012,0.99413377,1079425.463
1233,2596,Brazil,2004,12,6,0,0,BRA,South America,0.712172813,0.586684322,0
1234,2596,Argentina,2004,12,6,1684084750,127.7702789,ARG,South America,0.659225007,0.586684322,84.22936298
1235,2596,Paraguay,2004,12,6,0,0,PRY,South America,0.452520976,0.586684322,0
1236,2596,Uruguay,2004,12,6,0,0,URY,South America,0.843068176,0.586684322,0
1237,2597,Canada,2004,12,7,0,0,CAN,North America,0.772579746,0.772579746,0
1238,2597,United States,2004,12,7,13595846277,68282.42143,USA,North America,0.93927076,0.772579746,64135.68185
1239,2597,Mexico,2004,12,7,0,0,MEX,North America,0.605888732,0.772579746,0
1240,2598,Australia,2004,12,8,3547810289,315.2293615,AUS,Australia,0.943560094,0.943560094,297.4378459
1241,2599,Saudi Arabia,2004,12,9,0,0,SAU,SW Asia,0.53531582,0.77599626,0
1242,2599,Pakistan,2004,12,9,9824357.71,0,PAK,S Asia,0.571952806,0.571952806,0
1243,2599,Afghanistan,2004,12,9,0,0,AFG,S Asia,0.571952806,0.571952806,0
1244,2599,Iran,2004,12,9,5616402505,37918.61579,IRN,SW Asia,0.77599626,0.77599626,29424.70403
1245,2599,Iraq,2004,12,9,0,0,IRQ,SW Asia,0.382738874,0.77599626,0
1246,2599,United Arab Emirates,2004,12,9,0,0,ARE,SW Asia,1.150927515,0.77599626,0
1247,2599,Kuwait,2004,12,9,0,0,KWT,SW Asia,0.816513208,0.77599626,0
1248,2599,Qatar,2004,12,9,0,0,QAT,SW Asia,2.126397383,0.77599626,0
1249,2599,Bahrain,2004,12,9,0,0,BHR,SW Asia,0.572419981,0.77599626,0
1250,2600,Indonesia,2004,12,10,0,0,IDN,SE Asia,0.60691705,0.99413377,0
1251,2600,Myanmar (Burma),2004,12,10,28294734.89,1843.546799,MMR,SE Asia,0.99413377,0.99413377,1832.73213
1252,2600,Malaysia,2004,12,10,87892229.59,8514.159195,MYS,SE Asia,0.760608237,0.99413377,6475.939617
1253,2600,Thailand,2004,12,10,454402664.5,107579.8803,THA,SE Asia,0.972211952,0.99413377,104590.4454
1254,2600,Cambodia,2004,12,10,0,0,KHM,SE Asia,0.841259531,0.99413377,0
1255,2600,Singapore,2004,12,10,0,0,SGP,SE Asia,1.200998778,0.99413377,0
1256,2601,Sri Lanka,2004,12,11,667592784.7,130911.0368,LKA,S Asia,0.368072235,0.571952806,48184.7179
1257,2606,Canada,2005,1,5,167527357.8,60974.93004,CAN,North America,0.772579746,0.772579746,47107.99595
1258,2606,United States,2005,1,5,18247611913,199810.0583,USA,North America,0.93927076,0.772579746,187675.7453
1259,2606,Mexico,2005,1,5,0,0,MEX,North America,0.605888732,0.772579746,0
1260,2612,Indonesia,2005,1,11,3974071666,479163.2272,IDN,SE Asia,0.60691705,0.99413377,290812.3323
1261,2613,Guyana,2005,1,15,286265327.7,35154.14424,GUY,South America,0.687171462,0.586684322,24156.92469
1262,2613,Suriname,2005,1,15,0,0,SUR,South America,0.251642026,0.586684322,0
1263,2620,Zaire,2005,1,27,1517322726,10415.53496,COD,Africa,0.539041516,0.46247262,5614.405758
1264,2620,Angola,2005,1,27,3106917468,5465.46098,AGO,Africa,0.786063999,0.46247262,4296.202114
1265,2620,Zambia,2005,1,27,14352.03585,0,ZMB,Africa,0.558803932,0.46247262,0
1266,2620,Congo,2005,1,27,123978.168,0,COG,Africa,0.121399869,0.46247262,0
1267,2620,Namibia,2005,1,27,28680224.16,100.3638526,NAM,Africa,1.070167973,0.46247262,107.4061807
1268,2620,Botswana,2005,1,27,0,0,BWA,Africa,0.120949829,0.46247262,0
1269,2620,Gabon,2005,1,27,0,0,GAB,Africa,0.46247262,0.46247262,0
1270,2625,Brazil,2005,2,11,0,0,BRA,South America,0.712172813,0.586684322,0
1271,2625,Colombia,2005,2,11,3940020614,521208.6401,COL,South America,0.627158908,0.586684322,326880.6414
1272,2625,Venezuela,2005,2,11,8063304506,221158.9784,VEN,South America,0.586684322,0.586684322,129750.5052
1273,2625,Guyana,2005,2,11,0,0,GUY,South America,0.687171462,0.586684322,0
1274,2625,Trinidad and Tobago,2005,2,11,0,0,TTO,Caribbean,0.644974975,0.644974975,0
1275,2625,Grenada,2005,2,11,0,0,GRD,Caribbean,0.644974975,0.644974975,0
1276,2626,Turkey,2005,2,17,468942004.5,21019.57657,TUR,SW Asia,0.77599626,0.77599626,16311.1128
1277,2626,Italy,2005,2,17,4087649.458,490.3765127,ITA,Europe,0.948137198,0.847993527,464.9442128
1278,2626,Ukraine,2005,2,17,0,0,UKR,Europe,0.847993527,0.847993527,0
1279,2626,Romania,2005,2,17,0,0,ROU,Europe,0.701767431,0.847993527,0
1280,2626,Greece,2005,2,17,547213160.4,47840.86137,GRC,Europe,0.892276533,0.847993527,42687.27793
1281,2626,Bulgaria,2005,2,17,135979481.1,4978.332926,BGR,Europe,0.733469953,0.847993527,3651.457617
1282,2626,Serbia,2005,2,17,132746903.2,1574.108588,SRB,Europe,0.397863,0.847993527,626.2795654
1283,2626,Croatia,2005,2,17,31734279.02,3327.918709,HRV,Europe,0.834105279,0.847993527,2775.834564
1284,2626,Hungary,2005,2,17,0,0,HUN,Europe,0.81210331,0.847993527,0
1285,2626,Austria,2005,2,17,0,0,AUT,Europe,0.882000827,0.847993527,0
1286,2626,Albania,2005,2,17,119487671.5,15654.07868,ALB,Europe,0.597146289,0.847993527,9347.774995
1287,2626,Macedonia,2005,2,17,32358756.27,905.5675896,MKD,Europe,0.717670656,0.847993527,649.8992863
1288,2626,Moldova,2005,2,17,0,0,MDA,Europe,0.730887973,0.847993527,0
1289,2626,Bosnia and Herzegovina,2005,2,17,50001390.95,1124.40179,BIH,Europe,0.482298156,0.847993527,542.2969094
1290,2626,Slovenia,2005,2,17,6456452.168,535.1195341,SVN,Europe,0.901684125,0.847993527,482.508789
1291,2627,Indonesia,2005,2,19,1716028383,972246.8416,IDN,SE Asia,0.60691705,0.99413377,590073.1851
1292,2629,China,2005,2,24,0,0,CHN,E Asia,0.965356592,0.965356592,0
1293,2629,Uzbekistan,2005,2,24,6578456069,18266.76187,UZB,Central Asia,0.776439481,1.033888971,14183.0351
1294,2629,Kazakhstan,2005,2,24,9222611852,84949.0651,KAZ,Central Asia,0.617925519,1.033888971,52492.19518
1295,2629,Kyrgyzstan,2005,2,24,421657203.3,10600.34337,KGZ,Central Asia,0.91926545,1.033888971,9744.529418
1296,2629,Tajikistan,2005,2,24,213612365.2,4258.139852,TJK,Central Asia,0.447035844,1.033888971,1903.541144
1297,2629,Turkmenistan,2005,2,24,0,0,TKM,Central Asia,2.408778559,1.033888971,0
1298,2632,Pakistan,2005,3,5,280348610.8,62.45415878,PAK,S Asia,0.571952806,0.571952806,35.72083139
1299,2632,Afghanistan,2005,3,5,1595787875,12969.39066,AFG,S Asia,0.571952806,0.571952806,7417.879388
1300,2632,Iran,2005,3,5,767473357.2,539.0198636,IRN,SW Asia,0.77599626,0.77599626,418.2773981
1301,2632,Uzbekistan,2005,3,5,200624509.9,293.2782147,UZB,Central Asia,0.776439481,1.033888971,227.7127848
1302,2632,Kazakhstan,2005,3,5,91598.72656,0,KAZ,Central Asia,0.617925519,1.033888971,0
1303,2632,Kyrgyzstan,2005,3,5,0,0,KGZ,Central Asia,0.91926545,1.033888971,0
1304,2632,Tajikistan,2005,3,5,0,0,TJK,Central Asia,0.447035844,1.033888971,0
1305,2632,Turkmenistan,2005,3,5,1115101725,5772.583984,TKM,Central Asia,2.408778559,1.033888971,13904.87653
1306,2633,Madagascar,2005,3,2,1492032459,111393.2386,MDG,Africa,0.304012171,0.46247262,33864.90032
1307,2634,Mali,2005,3,6,0,0,MLI,Africa,0.586474719,0.46247262,0
1308,2634,Mauritania,2005,3,6,0,0,MRT,Africa,0.093981435,0.46247262,0
1309,2634,Algeria,2005,3,6,2529770726,139.1702577,DZA,Africa,0.617166314,0.46247262,85.89119493
1310,2634,Libya,2005,3,6,0,0,LBY,Africa,0.46247262,0.46247262,0
1311,2634,Morocco,2005,3,6,0,0,MAR,Africa,0.46247262,0.46247262,0
1312,2634,Burkina Faso,2005,3,6,0,0,BFA,Africa,0.053577893,0.46247262,0
1313,2634,Nigeria,2005,3,6,0,0,NGA,Africa,0.118441017,0.46247262,0
1314,2634,Niger,2005,3,6,59126.38281,0,NER,Africa,0.212943355,0.46247262,0
1315,2634,Tunisia,2005,3,6,0,0,TUN,Africa,0.283350543,0.46247262,0
1316,2637,Saudi Arabia,2005,3,13,26163909.31,420.3546233,SAU,SW Asia,0.53531582,0.77599626,225.0224798
1317,2637,Iran,2005,3,13,2829554194,3218.654744,IRN,SW Asia,0.77599626,0.77599626,2497.664043
1318,2637,Turkey,2005,3,13,1184267883,35001.27539,TUR,SW Asia,0.77599626,0.77599626,27160.85879
1319,2637,Jordan,2005,3,13,0,0,JOR,SW Asia,0.345242859,0.77599626,0
1320,2637,Syria,2005,3,13,325482193.5,21087.86427,SYR,SW Asia,0.77599626,0.77599626,16364.1038
1321,2637,Iraq,2005,3,13,6857008642,97152.28342,IRQ,SW Asia,0.382738874,0.77599626,37183.9556
1322,2637,United Arab Emirates,2005,3,13,1080291.237,0,ARE,SW Asia,1.150927515,0.77599626,0
1323,2637,Azerbaijan,2005,3,13,0,0,AZE,SW Asia,0.77599626,0.77599626,0
1324,2637,Armenia,2005,3,13,0,0,ARM,SW Asia,0.77599626,0.77599626,0
1325,2637,Iraq,2005,3,13,0,0,IRQ,SW Asia,0.382738874,0.77599626,0
1326,2637,Kuwait,2005,3,13,7778765.928,2460.910821,KWT,SW Asia,0.816513208,0.77599626,2009.366188
1327,2637,Qatar,2005,3,13,277853.6027,0.062786054,QAT,SW Asia,2.126397383,0.77599626,0.1335081
1328,2637,Bahrain,2005,3,13,542195.852,11.74560156,BHR,SW Asia,0.572419981,0.77599626,6.72341702
1329,2638,Kenya,2005,3,1,0,0,KEN,Africa,0.415094512,0.46247262,0
1330,2638,Zaire,2005,3,1,448457182,11591.00183,COD,Africa,0.539041516,0.46247262,6248.031203
1331,2638,Angola,2005,3,1,0,0,AGO,Africa,0.786063999,0.46247262,0
1332,2638,Mozambique,2005,3,1,8468237.327,4534.04427,MOZ,Africa,0.311256931,0.46247262,1411.252703
1333,2638,Uganda,2005,3,1,0,0,UGA,Africa,0.406323603,0.46247262,0
1334,2638,"Tanzania, United Republic of",2005,3,1,387425068.8,1528.654786,TZA,Africa,0.388810233,0.46247262,594.3566234
1335,2638,Malawi,2005,3,1,57914676.43,12519.24548,MWI,Africa,0.222847347,0.46247262,2789.880638
1336,2638,Zambia,2005,3,1,4466090524,30108.96043,ZMB,Africa,0.558803932,0.46247262,16825.00546
1337,2638,Namibia,2005,3,1,0,0,NAM,Africa,1.070167973,0.46247262,0
1338,2638,Zimbabwe,2005,3,1,0,0,ZWE,Africa,0.349354889,0.46247262,0
1339,2638,Burundi,2005,3,1,2293020.926,121.2663918,BDI,Africa,2.136372304,0.46247262,259.0701608
1340,2638,Rwanda,2005,3,1,682344.6328,296.354124,RWA,Africa,0.249596794,0.46247262,73.96903922
1341,2640,Russia,2005,3,17,0,0,RUS,Europe,0.847993527,0.847993527,0
1342,2640,Turkey,2005,3,17,0,0,TUR,SW Asia,0.77599626,0.77599626,0
1343,2640,Italy,2005,3,17,399926.8077,6.457435489,ITA,Europe,0.948137198,0.847993527,6.122534792
1344,2640,Ukraine,2005,3,17,5470534505,130265.7511,UKR,Europe,0.847993527,0.847993527,110464.5137
1345,2640,Poland,2005,3,17,2664641862,237766.6738,POL,Europe,0.828155775,0.847993527,196907.844
1346,2640,Romania,2005,3,17,1438494255,82144.56945,ROU,Europe,0.701767431,0.847993527,57646.38349
1347,2640,Germany,2005,3,17,707205543,44817.6804,DEU,Europe,0.921456916,0.847993527,41297.56154
1348,2640,France,2005,3,17,0,0,FRA,Europe,0.912725652,0.847993527,0
1349,2640,Bulgaria,2005,3,17,218799543.3,7801.46648,BGR,Europe,0.733469953,0.847993527,5722.141252
1350,2640,Belarus,2005,3,17,157552427.8,711.0973184,BLR,Europe,0.994418542,0.847993527,707.1283583
1351,2640,Lithuania,2005,3,17,0,0,LTU,Europe,1.24728672,0.847993527,0
1352,2640,Serbia,2005,3,17,738261761.7,45597.39313,SRB,Europe,0.397863,0.847993527,18141.51563
1353,2640,Croatia,2005,3,17,830358620.2,5448.34755,HRV,Europe,0.834105279,0.847993527,4544.495454
1354,2640,Slovakia,2005,3,17,265989763,18919.57502,SVK,Europe,0.665175872,0.847993527,12584.84481
1355,2640,Hungary,2005,3,17,1307560083,16551.32623,HUN,Europe,0.81210331,0.847993527,13441.38682
1356,2640,Czech Republic,2005,3,17,174245114.7,31146.46833,CZE,Europe,0.706504735,0.847993527,22005.12734
1357,2640,Austria,2005,3,17,130178065.7,20182.98841,AUT,Europe,0.882000827,0.847993527,17801.41247
1358,2640,Switzerland,2005,3,17,1456778.082,0,CHE,Europe,0.941877201,0.847993527,0
1359,2640,Albania,2005,3,17,0,0,ALB,Europe,0.597146289,0.847993527,0
1360,2640,Macedonia,2005,3,17,0,0,MKD,Europe,0.717670656,0.847993527,0
1361,2640,Moldova,2005,3,17,267708649,5939.948656,MDA,Europe,0.730887973,0.847993527,4341.437033
1362,2640,Bosnia and Herzegovina,2005,3,17,175655227,17076.36696,BIH,Europe,0.482298156,0.847993527,8235.900288
1363,2640,Slovenia,2005,3,17,29551171.25,1123.612062,SVN,Europe,0.901684125,0.847993527,1013.143159
1364,2640,San Marino,2005,3,17,0,0,SMR,Europe,0.847993527,0.847993527,0
1365,2640,Liechtenstein,2005,3,17,0,0,LIE,Europe,0.847993527,0.847993527,0
1366,2641,India,2005,3,20,0,0,IND,S Asia,0.571952806,0.571952806,0
1367,2641,Pakistan,2005,3,20,10957688954,2117992.131,PAK,S Asia,0.571952806,0.571952806,1211391.543
1368,2641,Afghanistan,2005,3,20,372035501.3,27124.1935,AFG,S Asia,0.571952806,0.571952806,15513.75859
1369,2648,Turkey,2005,4,18,0,0,TUR,SW Asia,0.77599626,0.77599626,0
1370,2648,Italy,2005,4,18,0,0,ITA,Europe,0.948137198,0.847993527,0
1371,2648,Ukraine,2005,4,18,21318812.6,398.4852377,UKR,Europe,0.847993527,0.847993527,337.9129022
1372,2648,Poland,2005,4,18,0,0,POL,Europe,0.828155775,0.847993527,0
1373,2648,Romania,2005,4,18,777431870.8,14224.79699,ROU,Europe,0.701767431,0.847993527,9982.499245
1374,2648,Germany,2005,4,18,0,0,DEU,Europe,0.921456916,0.847993527,0
1375,2648,Bulgaria,2005,4,18,134176377.1,4120.456467,BGR,Europe,0.733469953,0.847993527,3022.231011
1376,2648,Serbia,2005,4,18,222836787.2,24224.06966,SRB,Europe,0.397863,0.847993527,9637.86103
1377,2648,Croatia,2005,4,18,231224619.8,429.0455847,HRV,Europe,0.834105279,0.847993527,357.8691872
1378,2648,Slovakia,2005,4,18,31918636.92,366.734475,SVK,Europe,0.665175872,0.847993527,243.9429241
1379,2648,Hungary,2005,4,18,394781849.7,1013.567718,HUN,Europe,0.81210331,0.847993527,823.1216982
1380,2648,Czech Republic,2005,4,18,0,0,CZE,Europe,0.706504735,0.847993527,0
1381,2648,Austria,2005,4,18,0,0,AUT,Europe,0.882000827,0.847993527,0
1382,2648,Albania,2005,4,18,0,0,ALB,Europe,0.597146289,0.847993527,0
1383,2648,Macedonia,2005,4,18,0,0,MKD,Europe,0.717670656,0.847993527,0
1384,2648,Moldova,2005,4,18,0,0,MDA,Europe,0.730887973,0.847993527,0
1385,2648,Bosnia and Herzegovina,2005,4,18,34947003.05,331.2595374,BIH,Europe,0.482298156,0.847993527,159.7658639
1386,2648,Slovenia,2005,4,18,15427674.95,21.4884854,SVN,Europe,0.901684125,0.847993527,19.37582616
1387,2649,Ethiopia,2005,4,23,729343107.1,36682.58189,ETH,Africa,0.08316212,0.46247262,3050.601266
1388,2649,Kenya,2005,4,23,247719.7227,1.152527809,KEN,Africa,0.415094512,0.46247262,0.478407968
1389,2649,Somalia,2005,4,23,333719488.8,85450.04239,SOM,Africa,0.46247262,0.46247262,39518.30496
1390,2649,Eritrea,2005,4,23,363914063.8,2799.650208,ERI,Africa,2.724930036,0.46247262,7628.850941
1391,2649,Yemen,2005,4,23,0,0,YEM,SW Asia,0.77599626,0.77599626,0
1392,2649,Djibouti,2005,4,23,38561500.04,6418.232437,DJI,Africa,0.40972185,0.46247262,2629.690069
1393,2650,Russia,2005,4,25,53867045856,563820.2346,RUS,Europe,0.847993527,0.847993527,478115.9094
1394,2650,Iran,2005,4,25,61019218.88,4873.554226,IRN,SW Asia,0.77599626,0.77599626,3781.859851
1395,2650,Turkey,2005,4,25,61649939.89,3807.742053,TUR,SW Asia,0.77599626,0.77599626,2954.793592
1396,2650,Uzbekistan,2005,4,25,0,0,UZB,Central Asia,0.776439481,1.033888971,0
1397,2650,Kazakhstan,2005,4,25,7473764244,11382.56843,KAZ,Central Asia,0.617925519,1.033888971,7033.579512
1398,2650,Turkmenistan,2005,4,25,0,0,TKM,Central Asia,2.408778559,1.033888971,0
1399,2650,Ukraine,2005,4,25,192526479.8,20541.59091,UKR,Europe,0.847993527,0.847993527,17419.13613
1400,2650,Azerbaijan,2005,4,25,532862554.8,8048.137425,AZE,SW Asia,0.77599626,0.77599626,6245.32454
