index,country,year,month,day,area,exposed
2554.0,China,2004,8,24,0.0,0.0
2554.0,Malaysia,2004,8,24,0.0,0.0
2554.0,Philippines,2004,8,24,9.126334594649664E8,410160.42472850974
2554.0,Taiwan,2004,8,24,1.567709043045496E8,27611.19324530993
2555.0,China,2004,8,24,0.0,0.0
2555.0,Myanmar (Burma),2004,8,24,0.0,0.0
2555.0,Vietnam,2004,8,24,1.5144765874681988E10,1318778.0171995782
2555.0,Thailand,2004,8,24,3.382610891943413E9,89472.8405485915
2555.0,Laos,2004,8,24,0.0,0.0
2555.0,Cambodia,2004,8,24,1.7409907746160667E10,1454747.0043708254
2565.0,Canada,2004,9,15,0.0,0.0
2565.0,United States,2004,9,15,3.4863974961328125E8,13069.229179708753
2566.0,United States,2004,9,15,7.308468599099617E9,102484.73308984822
2566.0,Cuba,2004,9,15,0.0,0.0
2566.0,"Bahamas, The",2004,9,15,0.0,0.0
2566.0,Dominican Republic,2004,9,15,1.420782625547488E8,22516.17451753218
2566.0,Honduras,2004,9,15,0.0,0.0
2566.0,Haiti,2004,9,15,1.0112004383183211E8,33765.1007986928
2566.0,Jamaica,2004,9,15,0.0,0.0
2566.0,Puerto Rico,2004,9,15,2.4118710030974258E7,8882.37321002425
2566.0,Antigua and Barbuda,2004,9,15,6610069.81862745,625.1184089862833
2566.0,Guadeloupe,2004,9,15,5701239.095741422,5664.456409567478
2566.0,Turks and Caicos Islands,2004,9,15,0.0,0.0
2566.0,St. Christopher-Nevis,2004,9,15,0.0,0.0
2566.0,Dominica,2004,9,15,359536.375,867.8105487823486
2566.0,Bermuda,2004,9,15,0.0,0.0
2570.0,China,2004,10,7,4.7633364164460786E7,39.27233702689409
2570.0,India,2004,10,7,1.3582055084476381E10,2781750.2660411177
2570.0,Myanmar (Burma),2004,10,7,0.0,0.0
2570.0,Pakistan,2004,10,7,0.0,0.0
2570.0,Nepal,2004,10,7,1.3849065680549937E8,1176.2492420784106
2570.0,Bangladesh,2004,10,7,2.3031007532884735E10,9182565.62068713
2570.0,Bhutan,2004,10,7,5013769.44921875,11.991463989019394
2576.0,Ghana,2004,10,7,1.1035323546672794E8,21287.175661943853
2576.0,Nigeria,2004,10,7,2.8919816613177085E8,51381.680400457975
2576.0,Togo,2004,10,7,1.400643898105239E8,4822.963940648413
2576.0,Benin,2004,10,7,5.7612510059375E7,15683.985385509157
2584.0,United States,2004,11,15,1.4238354658869636E9,7505.092880955328
2584.0,Mexico,2004,11,15,111925.03515625,6.395742416381836
2586.0,Brazil,2004,11,7,2.2930158638807597E9,1687.9631053972375
2586.0,Chile,2004,11,7,0.0,0.0
2586.0,Argentina,2004,11,7,7.128794119547643E9,3270.3036933686217
2586.0,Bolivia,2004,11,7,7.716187361871937E7,3.584866457365398
2586.0,Paraguay,2004,11,7,4.965678387375952E9,19812.279749564917
2586.0,Uruguay,2004,11,7,6.347475265329349E7,239.76195789120598
2587.0,Malaysia,2004,11,19,0.0,0.0
2587.0,Philippines,2004,11,19,8.069827056935815E8,366323.3077359943
2588.0,Colombia,2004,11,20,3.8637596123144925E8,28196.709305895725
2588.0,Venezuela,2004,11,20,2.694953631016161E9,85329.07869325479
2588.0,Guyana,2004,11,20,0.0,0.0
2588.0,Trinidad and Tobago,2004,11,20,0.0,0.0
2588.0,Grenada,2004,11,20,0.0,0.0
2589.0,Malaysia,2004,11,23,0.0,0.0
2589.0,Philippines,2004,11,23,1.5151375894506435E9,738519.5337134314
2592.0,Malaysia,2004,11,29,0.0,0.0
2592.0,Philippines,2004,11,29,2.774943868791605E9,1278853.7367045349
2596.0,Brazil,2004,12,6,0.0,0.0
2596.0,Argentina,2004,12,6,1.684084750453125E9,127.77027893066406
2596.0,Paraguay,2004,12,6,0.0,0.0
2596.0,Uruguay,2004,12,6,0.0,0.0
2597.0,Canada,2004,12,7,0.0,0.0
2597.0,United States,2004,12,7,1.3595846276922611E10,68282.4214260447
2597.0,Mexico,2004,12,7,0.0,0.0
2598.0,Australia,2004,12,8,3.5478102890585938E9,315.2293615206145
2599.0,Saudi Arabia,2004,12,9,0.0,0.0
2599.0,Pakistan,2004,12,9,9824357.710232843,0.0
2599.0,Afghanistan,2004,12,9,0.0,0.0
2599.0,Iran,2004,12,9,5.616402505407061E9,37918.61579215947
2599.0,Iraq,2004,12,9,0.0,0.0
2599.0,United Arab Emirates,2004,12,9,0.0,0.0
2599.0,Kuwait,2004,12,9,0.0,0.0
2599.0,Qatar,2004,12,9,0.0,0.0
2599.0,Bahrain,2004,12,9,0.0,0.0
2600.0,Indonesia,2004,12,10,0.0,0.0
2600.0,Myanmar (Burma),2004,12,10,2.8294734891681984E7,1843.5467993044385
2600.0,Malaysia,2004,12,10,8.789222958918504E7,8514.159194984062
2600.0,Thailand,2004,12,10,4.5440266454209554E8,107579.88025638336
2600.0,Cambodia,2004,12,10,0.0,0.0
2600.0,Singapore,2004,12,10,0.0,0.0
2601.0,Sri Lanka,2004,12,11,6.675927847215691E8,130911.03675594166
2606.0,Canada,2005,1,5,1.675273577852022E8,60974.93004230727
2606.0,United States,2005,1,5,1.8247611913201057E10,199810.05834730572
2606.0,Mexico,2005,1,5,0.0,0.0
2612.0,Indonesia,2005,1,11,3.9740716660452795E9,479163.2271651744
2613.0,Guyana,2005,1,15,2.862653277392616E8,35154.14423926652
2613.0,Suriname,2005,1,15,0.0,0.0
2620.0,Zaire,2005,1,27,1.5173227259848192E9,10415.534957587719
2620.0,Angola,2005,1,27,3.10691746825743E9,5465.460980011785
2620.0,Zambia,2005,1,27,14352.035845588234,0.0
2620.0,Congo,2005,1,27,123978.16796875,0.0
2620.0,Namibia,2005,1,27,2.8680224163204655E7,100.36385256604237
2620.0,Botswana,2005,1,27,0.0,0.0
2620.0,Gabon,2005,1,27,0.0,0.0
2625.0,Brazil,2005,2,11,0.0,0.0
2625.0,Colombia,2005,2,11,3.9400206135737433E9,521208.64009606675
2625.0,Venezuela,2005,2,11,8.063304505910692E9,221158.9784219008
2625.0,Guyana,2005,2,11,0.0,0.0
2625.0,Trinidad and Tobago,2005,2,11,0.0,0.0
2625.0,Grenada,2005,2,11,0.0,0.0
2626.0,Turkey,2005,2,17,4.689420045055147E8,21019.576565362622
2626.0,Italy,2005,2,17,4087649.4583946085,490.37651272305084
2626.0,Ukraine,2005,2,17,0.0,0.0
2626.0,Romania,2005,2,17,0.0,0.0
2626.0,Greece,2005,2,17,5.472131603575368E8,47840.8613661353
2626.0,Bulgaria,2005,2,17,1.3597948113455883E8,4978.332925647497
2626.0,Yugoslavia,2005,2,17,1.3274690320909926E8,1574.108588101052
2626.0,Croatia,2005,2,17,3.173427901672794E7,3327.9187093633645
2626.0,Hungary,2005,2,17,0.0,0.0
2626.0,Austria,2005,2,17,0.0,0.0
2626.0,Albania,2005,2,17,1.1948767153414528E8,15654.078680125507
2626.0,Macedonia,2005,2,17,3.23587562734375E7,905.5675896406174
2626.0,Moldova,2005,2,17,0.0,0.0
2626.0,Bosnia and Herzegovina,2005,2,17,5.0001390952083334E7,1124.4017896652222
2626.0,Slovenia,2005,2,17,6456452.168152573,535.1195341064065
2627.0,Indonesia,2005,2,19,1.7160283829234674E9,972246.8415842205
2629.0,China,2005,2,24,0.0,0.0
2629.0,Uzbekistan,2005,2,24,6.578456069204197E9,18266.761869065464
2629.0,Kazakhstan,2005,2,24,9.222611852112331E9,84949.06509932503
2629.0,Kyrgyzstan,2005,2,24,4.216572033474265E8,10600.343370735645
2629.0,Tajikistan,2005,2,24,2.1361236516207108E8,4258.13985247165
2629.0,Turkmenistan,2005,2,24,0.0,0.0
2632.0,Pakistan,2005,3,5,2.803486108046875E8,62.454158782958984
2632.0,Afghanistan,2005,3,5,1.59578787543917E9,12969.39066341125
2632.0,Iran,2005,3,5,7.674733572450215E8,539.019863604798
2632.0,Uzbekistan,2005,3,5,2.0062450990718445E8,293.27821469306946
2632.0,Kazakhstan,2005,3,5,91598.7265625,0.0
2632.0,Kyrgyzstan,2005,3,5,0.0,0.0
2632.0,Tajikistan,2005,3,5,0.0,0.0
2632.0,Turkmenistan,2005,3,5,1.1151017246202972E9,5772.583984375
2633.0,Madagascar,2005,3,2,1.4920324588416052E9,111393.23862202447
2634.0,Mali,2005,3,6,0.0,0.0
2634.0,Mauritania,2005,3,6,0.0,0.0
2634.0,Algeria,2005,3,6,2.5297707257304688E9,139.17025771643966
2634.0,Libya,2005,3,6,0.0,0.0
2634.0,Morocco,2005,3,6,0.0,0.0
2634.0,Burkina Faso,2005,3,6,0.0,0.0
2634.0,Nigeria,2005,3,6,0.0,0.0
2634.0,Niger,2005,3,6,59126.3828125,0.0
2634.0,Tunisia,2005,3,6,0.0,0.0
2637.0,Saudi Arabia,2005,3,13,2.6163909314537376E7,420.3546233177185
2637.0,Iran,2005,3,13,2.829554193805438E9,3218.654743731022
2637.0,Turkey,2005,3,13,1.184267883234375E9,35001.2753902548
2637.0,Jordan,2005,3,13,0.0,0.0
2637.0,Syria,2005,3,13,3.254821934752911E8,21087.864267248427
2637.0,Iraq,2005,3,13,6.857008642430147E9,97152.28342250455
2637.0,United Arab Emirates,2005,3,13,1080291.237040441,0.0
2637.0,Azerbaijan,2005,3,13,0.0,0.0
2637.0,Armenia,2005,3,13,0.0,0.0
2637.0,Iraq-Saudi Arabia Neutral Zone,2005,3,13,0.0,0.0
2637.0,Kuwait,2005,3,13,7778765.92823223,2460.9108205215607
2637.0,Qatar,2005,3,13,277853.60271139705,0.06278605373466717
2637.0,Bahrain,2005,3,13,542195.8519761029,11.745601555646635
2638.0,Kenya,2005,3,1,0.0,0.0
2638.0,Zaire,2005,3,1,4.4845718199854475E8,11591.001828193665
2638.0,Angola,2005,3,1,0.0,0.0
2638.0,Mozambique,2005,3,1,8468237.326685049,4534.044269561768
2638.0,Uganda,2005,3,1,0.0,0.0
2638.0,"Tanzania, United Republic of",2005,3,1,3.874250687606005E8,1528.6547859758139
2638.0,Malawi,2005,3,1,5.791467643287377E7,12519.245480573736
2638.0,Zambia,2005,3,1,4.46609052365124E9,30108.960425540805
2638.0,Namibia,2005,3,1,0.0,0.0
2638.0,Zimbabwe,2005,3,1,0.0,0.0
2638.0,Burundi,2005,3,1,2293020.92578125,121.26639175415039
2638.0,Rwanda,2005,3,1,682344.6328125,296.3541239500046
2640.0,Russia,2005,3,17,0.0,0.0
2640.0,Turkey,2005,3,17,0.0,0.0
2640.0,Italy,2005,3,17,399926.80767463235,6.457435488700867
2640.0,Ukraine,2005,3,17,5.470534505438894E9,130265.75106054648
2640.0,Poland,2005,3,17,2.6646418620761795E9,237766.67383672102
2640.0,Romania,2005,3,17,1.4384942551380363E9,82144.56945307362
2640.0,Germany,2005,3,17,7.072055430227634E8,44817.68039921978
2640.0,France,2005,3,17,0.0,0.0
2640.0,Bulgaria,2005,3,17,2.1879954334302992E8,7801.466479846966
2640.0,Byelarus,2005,3,17,1.5755242784165138E8,711.0973183810711
2640.0,Lithuania,2005,3,17,0.0,0.0
2640.0,Yugoslavia,2005,3,17,7.382617616554685E8,45597.39312575897
2640.0,Croatia,2005,3,17,8.303586201843905E8,5448.347549720258
2640.0,Slovakia,2005,3,17,2.6598976298501837E8,18919.575024940754
2640.0,Hungary,2005,3,17,1.3075600833290136E9,16551.326232783624
2640.0,Czech Republic,2005,3,17,1.7424511466276044E8,31146.46833270695
2640.0,Austria,2005,3,17,1.3017806570199142E8,20182.988410400772
2640.0,Switzerland,2005,3,17,1456778.08203125,0.0
2640.0,Albania,2005,3,17,0.0,0.0
2640.0,Macedonia,2005,3,17,0.0,0.0
2640.0,Moldova,2005,3,17,2.6770864900637254E8,5939.948656360699
2640.0,Bosnia and Herzegovina,2005,3,17,1.7565522697355998E8,17076.366955236987
2640.0,Slovenia,2005,3,17,2.9551171249341294E7,1123.6120618265122
2640.0,San Marino,2005,3,17,0.0,0.0
2640.0,Liechtenstein,2005,3,17,0.0,0.0
2641.0,India,2005,3,20,0.0,0.0
2641.0,Pakistan,2005,3,20,1.0957688953929764E10,2117992.131177073
2641.0,Afghanistan,2005,3,20,3.7203550133996636E8,27124.193498690453
2648.0,Turkey,2005,4,18,0.0,0.0
2648.0,Italy,2005,4,18,0.0,0.0
2648.0,Ukraine,2005,4,18,2.1318812600536153E7,398.48523769527674
2648.0,Poland,2005,4,18,0.0,0.0
2648.0,Romania,2005,4,18,7.774318707554686E8,14224.796992750678
2648.0,Germany,2005,4,18,0.0,0.0
2648.0,Bulgaria,2005,4,18,1.3417637707601106E8,4120.456466837943
2648.0,Yugoslavia,2005,4,18,2.228367872232843E8,24224.069660235007
2648.0,Croatia,2005,4,18,2.3122461975052077E8,429.0455847494304
2648.0,Slovakia,2005,4,18,3.191863692296263E7,366.7344750224147
2648.0,Hungary,2005,4,18,3.947818496654565E8,1013.567717615515
2648.0,Czech Republic,2005,4,18,0.0,0.0
2648.0,Austria,2005,4,18,0.0,0.0
2648.0,Albania,2005,4,18,0.0,0.0
2648.0,Macedonia,2005,4,18,0.0,0.0
2648.0,Moldova,2005,4,18,0.0,0.0
2648.0,Bosnia and Herzegovina,2005,4,18,3.4947003049280025E7,331.25953740154705
2648.0,Slovenia,2005,4,18,1.542767494921875E7,21.488485395908356
2649.0,Ethiopia,2005,4,23,7.293431071432139E8,36682.58188895974
2649.0,Kenya,2005,4,23,247719.72265625,1.1525278091430664
2649.0,Somalia,2005,4,23,3.337194887882199E8,85450.04239398311
2649.0,Eritrea,2005,4,23,3.6391406381818306E8,2799.6502075195312
2649.0,Yemen,2005,4,23,0.0,0.0
2649.0,Djibouti,2005,4,23,3.856150003795955E7,6418.232436991965
2650.0,Russia,2005,4,25,5.3867045855996544E10,563820.2345660008
2650.0,Iran,2005,4,25,6.1019218875045955E7,4873.55422550323
2650.0,Turkey,2005,4,25,6.164993989050245E7,3807.7420531065004
2650.0,Uzbekistan,2005,4,25,0.0,0.0
2650.0,Kazakhstan,2005,4,25,7.473764244338327E9,11382.568432482814
2650.0,Turkmenistan,2005,4,25,0.0,0.0
2650.0,Ukraine,2005,4,25,1.925264797743566E8,20541.59091371298
2650.0,Azerbaijan,2005,4,25,5.328625548151041E8,8048.1374246645055
2650.0,Georgia,2005,4,25,7.228096649030331E7,6848.982173778155
2650.0,Armenia,2005,4,25,4.855858809973958E7,1899.5937957212398
2650.0,Byelarus,2005,4,25,0.0,0.0
2657.0,India,2005,5,25,2.7670119284269303E8,51908.280888531255
2657.0,Myanmar (Burma),2005,5,25,0.0,0.0
2657.0,Bangladesh,2005,5,25,5.1306350738538E9,982090.948084619
2668.0,Russia,2005,6,10,0.0,0.0
2668.0,China,2005,6,10,1.90733777619375E10,2034586.059198857
2668.0,Mongolia,2005,6,10,0.0,0.0
2668.0,"Korea, Peoples Republic of",2005,6,10,0.0,0.0
2669.0,Taiwan,2005,6,11,2.7071606982981004E7,8180.234917946656
2675.0,China,2005,6,21,278563.28708639706,0.0
2675.0,India,2005,6,21,0.0,0.0
2675.0,Pakistan,2005,6,21,3.553809973660187E9,716317.0114068361
2675.0,Afghanistan,2005,6,21,7.710729126334253E7,5598.4791841828355
2675.0,Tajikistan,2005,6,21,0.0,0.0
2676.0,China,2005,6,23,2.0606635100582108E7,10.044504755779224
2676.0,India,2005,6,23,2.256005287336366E9,410771.24084472656
2676.0,Myanmar (Burma),2005,6,23,0.0,0.0
2676.0,Pakistan,2005,6,23,0.0,0.0
2676.0,Nepal,2005,6,23,1.48791203671875E7,71.26657289266586
2676.0,Bangladesh,2005,6,23,1.9924130635502452E8,32561.373344421387
2676.0,Bhutan,2005,6,23,534261.4508731618,1.3643202459549202
2680.0,China,2005,6,28,0.0,0.0
2680.0,India,2005,6,28,9.315169331023438E8,27263.740282960265
2680.0,Pakistan,2005,6,28,1.552474831640625E7,0.0
2680.0,Nepal,2005,6,28,0.0,0.0
2680.0,Sri Lanka,2005,6,28,0.0,0.0
2683.0,Australia,2005,6,30,1.4825054966510415E8,1678.274784328416
2684.0,China,2005,6,28,1.6098646049824219E10,2.5026202274429735E7
2684.0,India,2005,6,28,0.0,0.0
2684.0,Myanmar (Burma),2005,6,28,0.0,0.0
2684.0,Bangladesh,2005,6,28,0.0,0.0
2684.0,Bhutan,2005,6,28,0.0,0.0
2685.0,China,2005,6,30,0.0,0.0
2685.0,Japan,2005,6,30,0.0,0.0
2685.0,"Korea, Republic of",2005,6,30,1.0589162897028185E7,4978.203801495954
2685.0,"Korea, Peoples Republic of",2005,6,30,6.456626483287378E7,58110.51397273647
2686.0,China,2005,7,2,1.680304285546875E7,6.7961504347622395
2686.0,India,2005,7,2,9.26598506710723E8,106957.58284957823
2686.0,Pakistan,2005,7,2,0.0,0.0
2686.0,Nepal,2005,7,2,7114366.342555147,222.235194778793
2686.0,Bangladesh,2005,7,2,1.4104410514996935E7,24783.55859375
2686.0,Bhutan,2005,7,2,0.0,0.0
2686.0,Sri Lanka,2005,7,2,0.0,0.0
2688.0,Russia,2005,7,1,1.2134473804912683E8,357.9195097157768
2688.0,China,2005,7,1,4.8859989043144E9,131832.13321355934
2688.0,Mongolia,2005,7,1,0.0,0.0
2688.0,"Korea, Peoples Republic of",2005,7,1,0.0,0.0
2689.0,China,2005,7,5,5.610676863518689E7,15.549151528224932
2689.0,India,2005,7,5,4.045474548483364E9,706676.8619814166
2689.0,Pakistan,2005,7,5,9.480034899692173E9,1503964.501367399
2689.0,Afghanistan,2005,7,5,2059157.5914522058,100.50647941465472
2689.0,Nepal,2005,7,5,5.8952033819561884E7,2313.009584003329
2689.0,Bangladesh,2005,7,5,2.5811189269895834E8,27153.041870117188
2689.0,Bhutan,2005,7,5,0.0,0.0
2690.0,China,2005,7,7,3.492926016552696E8,3982.5556516942074
2690.0,India,2005,7,7,8.542854772765395E9,1554854.035905951
2690.0,Myanmar (Burma),2005,7,7,4.754163224375E8,6597.173564167693
2690.0,Pakistan,2005,7,7,0.0,0.0
2690.0,Thailand,2005,7,7,0.0,0.0
2690.0,Nepal,2005,7,7,4.554049779315257E7,2114.8291707255094
2690.0,Bangladesh,2005,7,7,1.4722818723577803E10,3798209.3912466085
2690.0,Bhutan,2005,7,7,479261.9430606618,1.1713060526286854
2692.0,Turkey,2005,7,12,7171778.598912377,854.635871887207
2692.0,Ukraine,2005,7,12,2.1737025096936267E7,402.1399838917396
2692.0,Romania,2005,7,12,5.129136529344822E8,17979.149601607412
2692.0,Greece,2005,7,12,0.0,0.0
2692.0,Bulgaria,2005,7,12,7.571689749172793E7,10994.39771381854
2692.0,Yugoslavia,2005,7,12,2.7704409392677702E7,1042.8352651521564
2692.0,Slovakia,2005,7,12,0.0,0.0
2692.0,Hungary,2005,7,12,0.0,0.0
2692.0,Albania,2005,7,12,0.0,0.0
2692.0,Macedonia,2005,7,12,0.0,0.0
2692.0,Moldova,2005,7,12,1.810630296305147E7,60.881249938992894
2692.0,Bosnia and Herzegovina,2005,7,12,0.0,0.0
2693.0,China,2005,7,10,1.479708267740671E9,143430.3176580919
2694.0,China,2005,7,16,2.9932344470687807E8,36249.97175676365
2694.0,Taiwan,2005,7,16,7.352472099727331E7,6950.445823265466
2698.0,India,2005,7,23,2.9861612537599576E8,43496.494741000606
2698.0,Sri Lanka,2005,7,23,0.0,0.0
2699.0,Malaysia,2005,7,27,0.0,0.0
2699.0,Philippines,2005,7,27,2.4950674927064952E8,133629.74766338122
2709.0,China,2005,8,13,4.0988815029519153E9,405488.09563311544
2709.0,India,2005,8,13,0.0,0.0
2709.0,Myanmar (Burma),2005,8,13,1.8114531470687807E9,372840.97263790504
2709.0,Vietnam,2005,8,13,1.5090823667434795E10,2997524.358658543
2709.0,Thailand,2005,8,13,2.924835008345604E10,4335404.132503124
2709.0,Laos,2005,8,13,6.8617447366350765E9,707017.1776002778
2709.0,Cambodia,2005,8,13,2.2774230169264245E9,368684.4001474178
2709.0,Bangladesh,2005,8,13,0.0,0.0
2709.0,Bhutan,2005,8,13,0.0,0.0
2711.0,Russia,2005,8,13,0.0,0.0
2711.0,China,2005,8,13,5.140216982086414E9,190665.91458715755
2711.0,Mongolia,2005,8,13,0.0,0.0
2711.0,"Korea, Peoples Republic of",2005,8,13,8.460792847320771E7,5650.855542182922
2717.0,United States,2005,8,21,0.0,0.0
2717.0,Mexico,2005,8,21,1.5237441799349418E9,22894.04471961826
2717.0,Cuba,2005,8,21,0.0,0.0
2717.0,Guatemala,2005,8,21,1.4473221270435046E7,1396.0585418869468
2717.0,Nicaragua,2005,8,21,1.3274592240067403E8,6538.410637795925
2717.0,Honduras,2005,8,21,1.6058567675091904E8,1112.8540535513312
2717.0,Panama,2005,8,21,2.6847954441314336E7,393.825913535431
2717.0,Belize,2005,8,21,0.0,0.0
2717.0,El Salvador,2005,8,21,5.7287309633057594E7,121.4253926595052
2717.0,Costa Rica,2005,8,21,7290929.086611519,0.0
2718.0,China,2005,8,26,2.0867576556755513E7,7.666432640423961
2718.0,India,2005,8,26,9.015545485017525E9,1466927.18528187
2718.0,Pakistan,2005,8,26,0.0,0.0
2718.0,Nepal,2005,8,26,1.0038334426597735E8,9083.301058937506
2718.0,Bangladesh,2005,8,26,4.002339848622396E8,8578.443853269839
2718.0,Bhutan,2005,8,26,0.0,0.0
2719.0,United States,2005,8,29,3.063621059985733E9,267155.54841231793
2720.0,Australia,2005,8,30,1.350084848293505E8,1012.7306553019814
2721.0,Chad,2005,8,7,4.0496454241677403E8,9289.160161733627
2721.0,Nigeria,2005,8,7,2.5503870133365355E9,306526.084650508
2721.0,Central African Republic,2005,8,7,0.0,0.0
2721.0,Cameroon,2005,8,7,1.597295085423468E9,123146.04630837095
2721.0,Niger,2005,8,7,6.322099308203125E7,0.0
2722.0,China,2005,9,1,1.6590740131706343E9,84297.81781545356
2722.0,Taiwan,2005,9,1,2.6598978336761647E8,43038.18064184059
2722.0,Hong Kong,2005,9,1,0.0,0.0
2722.0,Macau,2005,9,1,0.0,0.0
2724.0,Spain,2005,9,7,3.515981033439032E7,18900.74131935285
2724.0,Algeria,2005,9,7,0.0,0.0
2724.0,Italy,2005,9,7,0.0,0.0
2724.0,Tunisia,2005,9,7,0.0,0.0
2724.0,Germany,2005,9,7,0.0,0.0
2724.0,France,2005,9,7,1.7319526536269915E8,10436.035279652899
2724.0,Switzerland,2005,9,7,778002.578125,1498.223427772522
2724.0,Andorra,2005,9,7,92095.94140625,639.38720703125
2724.0,Monaco,2005,9,7,0.0,0.0
2725.0,China,2005,9,8,0.0,0.0
2725.0,Myanmar (Burma),2005,9,8,0.0,0.0
2725.0,Vietnam,2005,9,8,1.4972902282004631E10,1318040.9499963662
2725.0,Thailand,2005,9,8,4.500835963009574E9,93453.63475599006
2725.0,Laos,2005,9,8,4.8761369533011645E7,23129.244875919117
2725.0,Cambodia,2005,9,8,1.6873869846476282E10,1254882.000803755
2726.0,China,2005,9,11,2.8590222592089467E9,270778.1812778122
2728.0,India,2005,9,14,9.30388575935772E9,1733334.3683904205
2728.0,Bangladesh,2005,9,14,1.221037113840196E9,367567.65597128036
2728.0,Sri Lanka,2005,9,14,0.0,0.0
2730.0,Malaysia,2005,9,15,0.0,0.0
2730.0,Philippines,2005,9,15,5.875697066539828E8,254324.05052047136
2731.0,China,2005,9,16,5.553798183583027E7,34.14245819436642
2731.0,India,2005,9,16,1.4383296515685019E10,1975915.7188813023
2731.0,Pakistan,2005,9,16,7.699708404150891E8,51114.78435482085
2731.0,Afghanistan,2005,9,16,0.0,0.0
2731.0,Nepal,2005,9,16,1.1208821395107229E8,2952.5389212293076
2731.0,Bangladesh,2005,9,16,5.153875781307138E8,36383.4813079834
2731.0,Bhutan,2005,9,16,0.0,0.0
2732.0,China,2005,9,18,0.0,0.0
2732.0,Vietnam,2005,9,18,3.247068348824694E9,214804.6517869107
2732.0,Thailand,2005,9,18,0.0,0.0
2732.0,Laos,2005,9,18,0.0,0.0
2732.0,Cambodia,2005,9,18,3.664152232047796E8,28118.16250762378
2733.0,Turkey,2005,9,21,6318695.992034314,630.495002746582
2733.0,Ukraine,2005,9,21,289199.9412224265,0.0
2733.0,Romania,2005,9,21,4.979591553286612E8,24773.832569962313
2733.0,Greece,2005,9,21,0.0,0.0
2733.0,Bulgaria,2005,9,21,1.50336519505193E8,16432.60724542577
2733.0,Yugoslavia,2005,9,21,2.564669775344669E7,1715.360568329692
2733.0,Slovakia,2005,9,21,0.0,0.0
2733.0,Hungary,2005,9,21,0.0,0.0
2733.0,Albania,2005,9,21,0.0,0.0
2733.0,Macedonia,2005,9,21,0.0,0.0
2733.0,Moldova,2005,9,21,0.0,0.0
2733.0,Bosnia and Herzegovina,2005,9,21,0.0,0.0
2734.0,India,2005,9,22,3.5483497225851097E9,767227.1012452942
2734.0,Sri Lanka,2005,9,22,0.0,0.0
2735.0,United States,2005,9,23,5.264328232445617E9,7966.495422280899
2736.0,China,2005,9,26,7.419717667725797E8,117766.19574648952
2736.0,India,2005,9,26,0.0,0.0
2736.0,Myanmar (Burma),2005,9,26,3.0037081474031866E8,30436.755668522153
2736.0,Vietnam,2005,9,26,9.19488408008336E9,539466.2293835019
2736.0,Thailand,2005,9,26,4.421817374331097E9,77744.97036425513
2736.0,Laos,2005,9,26,3.729632068268994E8,37433.539730916535
2736.0,Cambodia,2005,9,26,5.205900276487589E8,54402.17925812046
2736.0,Bangladesh,2005,9,26,0.0,0.0
2736.0,Bhutan,2005,9,26,0.0,0.0
2736.0,Hong Kong,2005,9,26,0.0,0.0
2736.0,Macau,2005,9,26,0.0,0.0
2737.0,China,2005,9,25,3.1406603488679536E7,18.859724070876837
2737.0,India,2005,9,25,5.559701040813742E9,1758734.3323334984
2737.0,Pakistan,2005,9,25,0.0,0.0
2737.0,Nepal,2005,9,25,9.432030115917586E7,2113.215461707502
2737.0,Bangladesh,2005,9,25,2.310417054102635E8,30114.97541809082
2737.0,Bhutan,2005,9,25,0.0,0.0
2742.0,Mali,2005,9,27,1.0457221859375E7,49.586663246154785
2742.0,Mauritania,2005,9,27,1.6034822382374388E8,392.89724922180176
2742.0,Algeria,2005,9,27,0.0,0.0
2742.0,Western Sahara,2005,9,27,1.878735538128064E7,0.7079791659489274
2742.0,Guinea,2005,9,27,0.0,0.0
2742.0,Senegal,2005,9,27,1850320.1875,0.0
2742.0,Guinea-Bissau,2005,9,27,0.0,0.0
2742.0,"Gambia, The",2005,9,27,0.0,0.0
2743.0,China,2005,9,29,3.0203386724609375E8,102713.12466034293
2744.0,Mexico,2005,10,1,3.1563571316280794E9,29357.744122427826
2744.0,Cuba,2005,10,1,0.0,0.0
2744.0,Guatemala,2005,10,1,1.4120785809996933E8,15374.724411114876
2744.0,Nicaragua,2005,10,1,1.9479016657758886E8,5064.525936096907
2744.0,Honduras,2005,10,1,2.0762018818143383E8,2393.737844283488
2744.0,Panama,2005,10,1,2.633630447144608E7,438.73945771344006
2744.0,Belize,2005,10,1,1.2097543961704963E8,2355.751868424937
2744.0,El Salvador,2005,10,1,7.740260728912379E7,1471.8541510002285
2744.0,Costa Rica,2005,10,1,4815065.6086243875,295.41346740722656
2746.0,China,2005,10,3,2.995804411328125E7,9649.726644009352
2747.0,China,2005,10,3,5.701929091387868E7,62.2949714762177
2747.0,India,2005,10,3,7.49967774510648E9,1669322.002646484
2747.0,Myanmar (Burma),2005,10,3,0.0,0.0
2747.0,Pakistan,2005,10,3,0.0,0.0
2747.0,Nepal,2005,10,3,1.4834012891318935E8,1975.0488089375783
2747.0,Bangladesh,2005,10,3,1.1842941115889874E10,4339207.310489078
2747.0,Bhutan,2005,10,3,7388308.58984375,19.176447799429297
2748.0,China,2005,10,7,0.0,0.0
2748.0,Vietnam,2005,10,7,3.5335588301000924E9,138393.34002402445
2748.0,Thailand,2005,10,7,0.0,0.0
2748.0,Laos,2005,10,7,0.0,0.0
