unit_id,MEAN,unit_name,P10_bh_2,P10_bh_5,P10_bh_10,P10_bh_25,P10_bh_50,P10_bh_100,P10_bh_250,P10_bh_500,P10_bh_1T,P30_24_2,P30_24_5,P30_24_10,P30_24_25,P30_24_50,P30_24_100,P30_24_250,P30_24_500,P30_24_1T,P30_28_2,P30_28_5,P30_28_10,P30_28_25,P30_28_50,P30_28_100,P30_28_250,P30_28_500,P30_28_1T,P30_38_2,P30_38_5,P30_38_10,P30_38_25,P30_38_50,P30_38_100,P30_38_250,P30_38_500,P30_38_1T,P30_b4_2,P30_b4_5,P30_b4_10,P30_b4_25,P30_b4_50,P30_b4_100,P30_b4_250,P30_b4_500,P30_b4_1T,P30_b8_2,P30_b8_5,P30_b8_10,P30_b8_25,P30_b8_50,P30_b8_100,P30_b8_250,P30_b8_500,P30_b8_1T,P30_2h_2,P30_2h_5,P30_2h_10,P30_2h_25,P30_2h_50,P30_2h_100,P30_2h_250,P30_2h_500,P30_2h_1T,P30_3h_2,P30_3h_5,P30_3h_10,P30_3h_25,P30_3h_50,P30_3h_100,P30_3h_250,P30_3h_500,P30_3h_1T,cc,region,continent,system.index,country,pop2010,pop2030,newclimateadds,newclimateONLY,newpopONLY,relexpcc,pop_2000_all_rural,pop_2000_all_semiurban,pop_2000_all_urban,pop_2000_flood_rural,pop_2000_flood_semiurban,pop_2000_flood_urban,pop_2000_nonflood_rural,pop_2000_nonflood_semiurban,pop_2000_nonflood_urban,pop_delta_all_rural,pop_delta_all_semiurban,pop_delta_all_urban,pop_delta_flood_rural,pop_delta_flood_semiurban,pop_delta_flood_urban,pop_delta_nonflood_rural,pop_delta_nonflood_semiurban,pop_delta_nonflood_urban,ccc,absolutechangef,relexp,cc_inc_flood,pop_inc_flood,cc_pop_inc_flood,onlypop_inc_flood,onlycc_inc_flood,none_inc_flood
106,0.182717481,"IRAN, ISLAMIC REPUBLIC OF",0,1720750.125,2726109,3146191.5,3364473.75,3524770,3768904.75,3888018.75,4004660.25,471093.7653,2323538.425,3470570.95,3938526.6,4203863.1,4418129.5,4793045.65,4963349.05,5119236.25,238671.6172,2174669.025,3419946.45,3959332.5,4267253.6,4474975.9,4817257.05,4985567.25,5187769.15,260915.8348,2321687.125,3610685.1,4189037.2,4515537.1,4739460.5,5097433.65,5272358.05,5484989.55,396959.0081,1804004.975,2838661.75,3219751.3,3428851.05,3589948.2,3889635.75,4019522.05,4142051.65,209035.1414,1688890.775,2795862.9,3237634.3,3483844.7,3642804.75,3917816.25,4048531.95,4202720.35,0,2208588.075,3332208.5,3850553.2,4126429.7,4340001.7,4643511.25,4795629.45,4946807.25,0,2361072.475,3523904.3,4076416.4,4368727.5,4594141.4,4909631.85,5073413.35,5234059.85,IR,Southern Asia,Asia,87,Iran,73553202.51,87576212.43,189937.8,160513.2,907610.7,1.076965166,11300000,21500000,46800000,39697.20056,40921.59071,34362.20536,11300000,21500000,46800000,2981820.122,964525.8211,11900000,27493.43073,8590.470594,26945.30219,2954326.691,955935.3505,11800000,IRN,63029.20351,1.291126526,1,1,1,0,0,0
107,0.401188223,IRAQ,0,5616735.5,7034600,8020185,8644247,9409412,10277563,10723723,11106716,1212674.563,9419540.1,11422299.8,13375035.6,14385158.4,15815534.4,17232168.6,17898699.4,18610044.2,60322.09283,8321461.2,10896889.2,13028789,14150991.4,15463161.4,17116405.2,17879446.6,18528223.4,68516.82384,9002713,11814448.8,14156781.4,15398407,16824067.8,18621418,19457699,20176427,745683.1188,5401903.9,6562761.2,7630677.5,8146963.4,9061638.8,9903158.2,10248335.4,10589004.8,39709.21852,4736395.15,6245555.1,7411293.8,7987799,8838783.4,9844301.2,10238700.6,10551033.8,0,9784024.9,12225766.2,14068474.8,15266776.6,16458225.4,17903438,18763108.2,19530417,0,10574947.3,13231883.2,15256441.4,16581476.2,17862764.2,19423271.2,20356570.2,21202332.2,IQ,Western Asia,Asia,88,Iraq,31395118.75,49688626.04,-883661.6,-485022.4,8039385.2,1.053449272,2155464.59,6105652.278,20100000,46388.19296,165183.3956,11713.39072,2109076.397,5940468.882,20100000,1956913.854,4487013.416,9046340.653,117949.5399,139507.8214,7906.816445,1838964.315,4347505.595,9038433.836,IRQ,265364.1777,1.415388678,1,1,1,0,0,0
108,0.200729591,IRELAND,0,128228.4297,166413.8125,182205.0156,187760.1719,189056.5469,202737.7813,211017.0781,215088.4375,57255.40024,203594.8025,247885.3535,263532.3173,270044.5814,271075.0491,279897.3434,287432.7901,295479.136,36445.37712,218651.5898,246548.1579,262372.2888,267242.114,274717.3449,283591.9916,296033.0386,299058.4992,31463.15052,194127.7691,219422.726,232569.6377,236720.8844,242931.8037,251335.9093,262819.1082,265750.3587,40548.42093,154746.0596,188250.9222,197596.8843,200894.5029,201638.3063,209526.0109,216117.9254,222780.6462,25782.03497,165272.1402,187257.9543,196885.5573,199983.5184,204504.8727,212256.6222,222455.1726,225267.7635,0,168562.6391,220092.2219,242968.9375,251226.425,255233.3719,272155.5063,281420.6688,286362.7531,0,149811.5016,195311.5375,215221.3219,222374.6469,225232.0906,240781.0313,249652.3969,254202.3781,IE,Northern Europe,Europe,90,Ireland,5602034.541,6744598.702,14612.36981,11438.09446,70403.59063,1.165231577,3652492.662,2269022.332,3014927.431,306010.6058,356515.9105,745533.6414,3346482.057,1912506.421,2269393.79,935052.8077,477529.8303,274271.7416,67579.17573,42919.24196,78438.58777,867473.632,434610.5883,195833.1538,IRL,188937.0055,0.954086987,1,0,0,0,1,0
55,0.487740574,COTE D'IVOIRE,0,490724.25,534750.75,601522.0625,696766.5,732218.125,785580.0625,845748.9375,973647.0625,197895.7211,616074.8013,701974.7905,789957.3631,943916.2612,1039402.512,1095789.293,1172265.83,1328332.369,176245.7807,558137.4728,713788.6871,814746.3148,958236.6378,1039759.085,1142351.813,1215943.6,1350181.824,207907.2234,628075.4625,797566.9625,909082.575,1060836.519,1149024.294,1258492.038,1336286.725,1475864.863,160863.4964,470649.1422,535135.8161,602459.0202,724317.5769,781969.3893,818041.7869,874252.4808,998476.225,141639.3928,433965.7785,541494.946,618707.3057,735720.878,789614.9098,848467.6682,904145.4223,1015710.608,0,648131.4375,704967.2563,793978.875,906958.8438,956173.1938,1049480.85,1139567.188,1303266.45,0,718732,787269.0438,884494.275,1003186.156,1057218.631,1156393.438,1249911.713,1416952.438,CI,Western Africa,Africa,94,Ivory Coast,18864130.16,25172973.53,76376.41294,58396.4848,293818.25,1.077393214,6060136.603,4761958.485,5245535.698,2245.772389,1219.146449,278.4896147,6057890.831,4760739.339,5245257.208,2800900.922,1534883.755,1669242.837,8710.863649,2012.788068,92.3019136,2792190.058,1532870.967,1669150.535,CIV,10815.95363,2.830455513,1,1,1,0,0,0
112,0.189731468,JAMAICA,0,1616.163574,2204.474121,2420.864258,2513.28125,2513.28125,2754.466064,2806.309326,2806.309326,0,636.03467,1251.416353,1614.150444,1729.738154,1740.392067,1860.366508,1915.79754,1940.42069,0,924.571397,1561.802823,1780.288076,1807.202824,1807.202824,1991.984256,2013.666702,2013.666702,0,1504.06428,2233.463813,2523.929477,2607.001966,2612.369349,2867.935312,2927.561569,2933.844674,0,922.644039,1662.009162,2135.19015,2302.149895,2321.575038,2490.123604,2565.127783,2604.957131,0,1357.251326,2063.10015,2337.470772,2409.181842,2409.181842,2648.54274,2700.487277,2700.487277,0,1129.355807,1672.289416,1850.673157,1891.846965,1891.846965,2079.457703,2095.172912,2095.172912,0,1781.349268,2385.287793,2611.844287,2715.627295,2724.372998,2980.049707,3041.554248,3047.837354,JM,Caribbean,Americas,95,Jamaica,2453357.094,2582209.996,-81.50621,-105.822049,-711.136414,0.681743894,404773.1135,934223.2463,1060425.675,714.5941384,2215.112268,3402.174747,404058.5194,932008.134,1057023.5,122211.7186,79636.92395,10663.71992,115.4615378,-367.4054229,-139.4534726,122096.2571,80004.32937,10803.1734,JAM,-391.3973577,0.861717387,0,0,0,0,0,1
115,0.302443897,JORDAN,0,14902.9209,23625.9375,25223.66211,25285.69141,30279.90234,30520.47852,30553.02148,35071.06641,0,11352.37746,22974.0678,28206.7004,30887.94995,33789.10967,33867.53153,35462.76793,44519.01854,0,11614.23728,24707.13264,27952.54543,28891.02017,32845.05129,32916.04034,36038.98575,40855.75118,0,12254.55661,26766.85886,30682.05821,31720.9831,35971.37623,36038.95883,39182.51291,44177.522,0,9605.881486,19114.92736,23569.29989,25393.82455,27382.52131,27447.28532,28450.65412,36133.70685,0,9475.153043,20668.25556,23358.60403,24003.99221,26963.87561,27021.92361,28965.27653,33665.83907,0,18469.55723,27957.18203,30654.34727,31023.40234,36055.48828,36901.12578,38828.70234,43443.14766,0,19557.64336,30583.86367,33508.56133,33964.85234,39040.94219,39906.9957,42032.02813,46829.26641,JO,Western Asia,Asia,98,Jordan,9006851.071,13666052.45,-2789.716592,-1587.744954,8275.68086,0.777406725,660513.5837,2259905.701,5150531.813,349.4852951,95.03093624,327.2322772,660164.0984,2259810.67,5150204.581,457214.8826,1229019.724,2545918.704,127.1383049,203.4636487,305.3945313,457087.7443,1228816.261,2545613.31,JOR,635.9964849,1.195076819,0,1,0,1,0,0
116,0.620117017,KAZAKHSTAN,0,585595.6875,797625.75,979966,1067675.625,1164882.125,1254654.625,1313872,1349016,152870.0438,713790.2688,959342.5125,1208381.688,1318822.85,1435165.888,1549752.038,1618817.025,1655834.075,171627.9454,700261.2375,987296.725,1242342.038,1364182.525,1471066.288,1586279.038,1651144.025,1682174.275,170362.0991,712182.85,999541.975,1251908.888,1371771.075,1477767.763,1592087.588,1657856.15,1689932.05,124806.2969,607800.5188,814996.85,1024083.6,1108087.938,1203511.925,1294495.288,1351398.975,1380517.15,138733.8571,601721.05,837915.3375,1048768.938,1142474.538,1229300.263,1321563.563,1376741.525,1401065.3,0,684398.1188,940905.1375,1151832.325,1266142.1,1388458.013,1502024.513,1572726.675,1619361.925,0,694095.425,951401.5875,1164714.513,1277136.6,1397127.838,1509144.613,1580282.975,1626662.025,KZ,Central Asia,Asia,99,Kazakhstan,16319271.56,19020862.28,78417.35,62869.525,258854.675,1.078207797,4469322.119,8250394.876,9521490.859,239045.6633,526590.1714,286841.7533,4230276.455,7723804.705,9234649.106,204007.9352,315427.107,3145880.203,6118.490741,-50573.03562,44742.30622,197889.4444,366000.1426,3101137.897,KAZ,287.761341,0.858751584,1,0,0,0,1,0
117,0.18743745,KENYA,0,498894.5625,598546.5,663948,730899.3125,771675.75,819982.375,849674.125,877601.375,391652.117,832834.25,1002326.038,1089047.938,1186250.15,1243561.388,1327260.825,1362219.788,1411550.663,446558.1566,852670.9938,1062657.188,1127850.838,1238404.15,1318464.388,1377077.675,1419013.413,1499565.913,504899.8807,959020.4125,1187821.95,1268435.988,1390416.825,1478863.263,1546941.125,1595169.488,1679670.563,279661.4578,546422.225,665353.9625,705250.2125,778245.8875,818195.8375,875778.825,892122.9125,924248.5125,316322.0055,551855.6512,700340.5976,737961.5047,821170.9099,873288.0163,914057.1287,936499.1662,983320.2354,0,757712.575,900977.0375,1030353.9,1121024.55,1179540.188,1247069.05,1299488.813,1341429.113,0,865426.9375,1017057.225,1153561.963,1251136.95,1318825.838,1397406.3,1458147.738,1506835.013,KE,Eastern Africa,Africa,100,Kenya,39793728.42,59662221.95,119524.6,86825.04123,449814.6875,1.113907981,11800000,13400000,5421677.507,41120.66117,25092.21674,5705.075598,11700000,13400000,5415972.431,1538205.259,9956836.004,3250121.043,25798.56132,33460.04467,3142.778911,1512406.698,9923375.96,3246978.264,KEN,62401.3849,1.260624186,1,1,1,0,0,0
120,1,KUWAIT,0,13037.58106,26684.4082,34666.66016,34667.53125,34748.05859,36706.86328,36816.59766,36820.08984,9815.58777,39345.5991,53449.60465,62109.27435,62739.7924,66101.4363,67843.11802,69112.14632,70401.76568,16608.03911,42676.28218,53948.84949,61405.6947,63776.66529,65476.6223,68515.49305,71449.19538,73372.212,15600.7583,40004.82558,51085.25862,58305.71434,60545.04511,62135.95736,64944.86313,67730.59134,69559.08349,4911.474789,21497.1637,33570.87842,40261.59606,40676.85372,42598.17284,43214.56206,43869.26777,44590.16713,9333.727069,23483.16085,33659.27027,39662.74017,41126.65852,42035.73261,43406.82649,45347.19422,46598.52608,0,25405.97861,46094.55234,55387.49023,57298.57266,58069.35547,60718.2875,61762.48672,62861.39375,0,23674.15049,43376.86016,52486.13242,54129.79063,54803.90625,57356.09453,58269.46172,59214.99141,KW,Western Asia,Asia,205,Kuwait,2212566.749,3555769.522,9686.708664,8530.596562,24945.88906,1.207581551,42596.85315,150615.0148,1950930.383,46.36412113,827.7116468,1706.568882,42550.48903,149787.3031,1949223.814,68453.77917,173518.3605,1937864.642,15.21684017,386.3185621,1213.597908,68438.56233,173132.0419,1936651.044,KWT,1615.13331,0.80590908,1,0,0,0,1,0
122,0.6645299,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0,957132.8125,1057151.75,1122577.75,1185199.625,1223600.625,1309760.625,1380368.125,1427482,305854.2594,1235445.1,1368646.075,1476243.175,1582816.5,1654138.125,1771380.925,1870322.7,1943890.375,336379.6366,1253357.175,1358563.075,1519614.8,1595274.9,1693341.3,1850634.575,1961076.25,2046907.925,348686.4584,1288036.6,1407612.15,1564387.525,1642148.275,1731988.025,1881780.575,1988146.45,2069535.4,244571.675,971893.7625,1075532.663,1153880.5,1226857.25,1272623.175,1357745.15,1431064.1,1485598.8,269280.209,983263.6311,1073950.817,1186883.944,1243577.295,1305131.095,1417374.119,1499459.379,1560051.482,0,1226399.95,1353816.45,1439346.625,1531387.15,1594070.475,1716386.475,1808139.5,1874954.2,0,1255780.625,1391107.45,1481592.65,1569211.475,1629607.6,1745268.775,1835792,1900712.375,LA,South-Eastern Asia,Asia,207,Laos,6322370.149,7870468.051,152936.75,119091.2536,427771.375,1.141245074,1607653.011,3097595.379,851226.6158,212004.9149,394900.4371,75216.4799,1395648.096,2702694.942,776010.1359,296066.1049,963950.1288,169107.4048,26356.25585,87969.21177,12781.28728,269709.8491,875980.917,156326.1176,LAO,127106.7549,0.943635705,1,0,0,0,1,0
123,1,LATVIA,0,95100.52344,128085.7656,155948.3906,168315.7969,177589.0313,194825.2344,201445.25,218112.25,24932.07695,91153.59752,123938.7074,144658.3614,161824.9276,173006.4179,187711.8093,194718.9165,210931.2871,17160.53146,72775.0647,109702.4798,143457.7046,159452.3304,165634.8897,184872.7359,192619.579,206307.7522,16448.81328,71068.66629,107392.9828,140705.8309,156613.4826,162759.1201,181595.5267,188832.7206,202278.8333,25927.07627,96433.64283,132130.2581,154821.1253,173273.5802,185591.5833,201070.7619,208610.7392,225363.8901,17768.37339,76851.26814,116904.77,153374.7023,171185.462,177825.362,198258.5531,206570.1072,220772.697,0,89871.16406,120588.0031,145913.2094,157366.9969,165807.2219,181847.6031,187801.2594,203782,0,87565.59375,117836.8516,143059.075,154438.3031,162625.7344,178474.2656,184096.4844,199803.1406,LV,Northern Europe,Europe,208,Latvia,2122734.42,1899833.765,4818.319662,5124.857231,-13643.99063,1.068374363,1107936.994,1581438.266,1573018.027,28109.52524,19694.41241,27501.45273,1079827.469,1561743.853,1545516.574,-131725.6747,-301444.0746,-288274.8296,-8756.468453,-3258.083107,-2818.350138,-122969.2062,-298185.9915,-285456.4795,LVA,-14832.9017,0.966629164,1,0,0,0,1,0
129,0.918684571,LITHUANIA,0,106715.5625,189755.0938,202563.2344,214594.7344,220831.7188,232091.6406,234523.5156,240317.5781,5224.385654,87381.17158,158661.1243,183024.6207,197031.079,210526.9742,225149.0305,230162.175,236325.3524,609.59477,71048.71653,151107.0414,191543.0039,205601.848,211384.2887,223872.3226,229104.6344,235184.2275,680.160149,71119.24711,150936.9468,190511.4015,204695.2886,210528.3167,223105.182,228373.0184,234467.171,5519.852901,90356.97304,163368.0313,188496.1304,203267.8202,216915.1462,231939.4974,237191.4682,243736.2261,743.382926,73391.88452,155641.3825,196905.5388,211584.8334,217730.6615,230741.524,236229.7938,242525.5666,0,102823.3125,184672.1266,196518.7094,208054.4281,213865.175,224804.625,227029.2,232536.0625,0,102749.8984,184203.9203,195706.0281,207386.6063,213239.3813,224175.6969,226472.3438,232048.1813,LT,Northern Europe,Europe,214,Lithuania,4144302.71,3863564.796,2075.434389,1706.278137,-7494.315625,1.047878062,1618334.014,3061868.062,3075602.469,2789.063481,6090.522406,5927.18014,1615544.95,3055777.539,3069675.289,-133253.3277,-504872.6455,-457231.0438,349.2055734,-1489.264061,-992.8797413,-133602.5332,-503383.3815,-456238.1641,LTU,-2132.938229,0.996647778,1,0,0,0,1,0
132,0.273281203,"MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF",0,162601.2656,267070.1563,276998.4063,284126,287021.5938,293113.7813,295405.4375,308428.5625,29057.93125,215629.8551,330499.7391,336247.9717,343400.6713,347503.2769,359058.7382,361112.0194,376363.6085,29.632132,193254.4511,275150.699,326529.1451,334906.6423,338154.8864,346500.4249,351156.2422,365780.7365,33.897406,178251.4598,257003.6262,303542.3782,311743.0238,314994.7872,323053.1333,327220.5924,341325.7965,23846.5875,183130.8559,281432.7751,286290.2433,293032.7022,296368.7831,306132.7982,307728.1545,321861.4058,35.6966,163026.6466,237218.4231,276424.6752,284067.7349,287239.2366,294841.0157,298368.79,311894.8807,0,191831.1391,311128.9188,326879.9563,334837.6719,338176.5,344394.2938,347519.6563,361459.9063,0,177183.1016,290543.5,304004.025,311652.2969,314915.1563,321101.4063,323894.7688,337346.375,MK,Southern Europe,Europe,217,Macedonia,2086353.498,2217177.188,3636.585984,2963.352542,52114.21875,1.118586054,654630.2727,1022340.324,1031518.734,12570.3729,16398.61437,19594.36122,642059.8998,1005941.71,1011924.372,35510.16189,28990.37439,21165.27886,1135.676296,672.3884386,815.3585222,34374.48559,28317.98595,20349.92034,MKD,2623.423257,1.021684456,1,1,1,0,0,0
133,0.418918025,MADAGASCAR,0,710282,806427.3125,939443.75,1029511.688,1139927.25,1269705.5,1350410.75,1395574,280475.0055,1114980.363,1293252.113,1550439.7,1755938.225,1972680.575,2189469.1,2385037.85,2518368.9,301078.1297,1130488.213,1357454.938,1673448.35,1861049.575,2053134.15,2210950.4,2439137.8,2499006,325449.25,1219256.413,1452022.238,1757721.2,1942121.025,2125335.35,2283909.825,2501188.55,2561555.9,174822.7492,717123.7125,814098.4875,962562.95,1076932.825,1187469,1304243.9,1415373.025,1468602.85,191643.2847,721859.5469,843245.2144,1017075.775,1123322.993,1221907.515,1311657.519,1429575.857,1456927.969,0,1105460.613,1291337.913,1522012.925,1679206.075,1895124.4,2142129.975,2276263.2,2393541.925,0,1197390.463,1386831.963,1616298.425,1771582.8,1976611.325,2211773.4,2343713.325,2454464.05,MG,Eastern Africa,Africa,218,Madagascar,20138069.27,32379107.36,162874.6,79165.10687,925852.45,1.123371519,7001549.328,7220479.229,2157793.423,70471.58462,74759.65774,133132.8829,6931077.744,7145719.571,2024660.54,2085590.194,4679717.601,1930469.447,44959.36995,159572.3427,172948.6692,2040630.824,4520145.259,1757520.777,MDG,377480.3819,1.539018778,1,1,1,0,0,0
134,0.271504547,MALAWI,0,251447.3281,314402.8438,328239.2188,341693.7188,383610.3125,404216.5625,425924.0938,448166.5938,96885.53267,409032.6219,508843.3875,583318.9938,610253.6188,669093.4188,693385.5875,725869.5,754781.4,128908.4901,406603.1438,531181.175,585781.3313,623215.4313,673096.4688,696562.4125,733055.7375,762598.0375,137688.7161,430408.4719,560847.325,623972.575,665650.3313,718830.9438,745785.8625,786401.4375,818229.05,55347.74291,234016.2496,297820.3697,338127.1091,352781.5722,395351.1418,406648.3418,429255.5755,448852.9831,76359.54993,236579.1027,310816.4894,337616.84,359342.735,395112.0639,407381.6577,434459.4295,454744.5574,0,438062.2469,535813.25,570536.2313,596171.6813,653155.7188,693961.2,722858.4375,754310.8875,0,460908.3469,566973.075,607278.275,636027.5313,697158.5438,742652.25,774264.8375,808858.3125,MW,Eastern Africa,Africa,219,Malawi,14733878.49,25847319.28,10197.3,8535.335756,296934.3438,0.981084389,5459036.435,4985131.323,1207354.346,20919.5115,12909.49312,402.8037204,5438116.923,4972221.83,1206951.542,2404106.035,2865889.544,966928.2332,7472.317584,2151.64607,21056.84827,2396633.717,2863737.898,945871.385,MWI,30680.81192,1.235084475,0,1,0,0,0,0
137,0.843927366,MALI,0,850320.25,1024072.688,1369037.25,1587147.75,1698572,1845254.625,1922995.25,2033975.25,1400967.884,2250546.615,2471574.278,3178382.95,3576361.667,3755352.861,4123311.08,4299873.682,4551000.973,965628.9305,2239902.064,2630825.178,2974952.921,3184132.053,3469075.548,3865073.329,4044882.521,4337339.577,976092.7859,2276619.557,2675495.81,3075897.366,3299676.304,3587379.483,3981828.146,4170104.773,4457179.56,748289.5553,1275022.428,1403811.328,1806882.976,2042248.544,2138237.77,2320402.339,2410261.644,2529824.546,532276.8865,1251013.903,1469541.701,1731547.9,1872592.2,2017341.683,2213873.36,2303925.726,2446054.738,0,1448737.663,1741870.988,2322853.788,2679620.75,2901324.825,3194581.3,3348668.075,3578880.7,0,1523239.138,1839113.338,2419999.163,2782597.95,3008742.175,3308473.65,3473402.775,3702088.4,ML,Western Africa,Africa,222,Mali,15435102.26,25874163.71,696214.4459,380930.4759,1425672.825,1.254789542,4908385.235,4131197.431,2352108.681,39542.76317,36289.50606,3421.23054,4868842.472,4094907.925,2348687.451,1440033.284,2803011.942,2521183.081,9913.264362,36150.18605,18231.66627,1430120.02,2766861.756,2502951.415,MLI,64295.11668,1.136436147,1,1,1,0,0,0
141,0.897071496,MAURITANIA,0,168274.5469,218283.8438,247844.0625,270178.125,284236.375,304026.1563,314996.3438,339902.9063,121711.3209,279219.0781,358104.1219,404638.7938,435431.3781,454066.725,489721.9063,510701.6938,548568,104399.343,251420.2371,325846.3859,392411.9875,429574.5281,452947.8375,492478.6438,511406.1625,543431.425,104767.0531,250733.9866,328370.4359,392644.8125,429263.7281,454746.8469,495484.4875,516000.7313,549260.55,78147.63311,186073.225,241587.7125,269710.6906,289207.975,301444,326571.7406,341021.775,369873.9688,67742.63597,166302.9965,221807.3016,261027.6141,283760.5344,299479.1594,327635.45,341076.1313,367142.5813,0,254819.5906,321519.0969,371394.8875,408972.6781,430972.8375,455877.8313,470914.3625,502021.5375,0,254256.0813,323044.8063,372414.1875,408408.7156,431404.6,459230.3313,475885.0063,507442.3375,MR,Western Africa,Africa,225,Mauritania,3380549.11,4938675.882,40491.8,26079.7875,155918.0188,1.11131498,982758.9161,1166119.119,669994.3841,1928.418586,10684.41691,0,980830.4975,1155434.702,669994.3841,91653.56788,677870.4874,627156.9135,2529.049903,10191.4025,0,89124.51798,667679.0849,627156.9135,MRT,12720.4524,1.342966633,1,1,1,0,0,0
144,0.46679824,MEXICO,0,5500584.5,6503107.5,7318108,7814180.5,8425858,9036548,9366797,9614460,440023.1797,5399869.675,6439247.075,8060625,8760505.9,9448579.1,10153790,10534423.9,10882556.8,869241.7223,5834571.847,6909037.863,8379775.48,8974086.311,9753828.471,10458652.3,10888477.46,11220709.56,911396.4845,6117143.018,7277081.597,8826152.753,9460290.724,10271112.76,11008964.68,11468091.12,11816514.62,385873.2713,4581402.243,5397786.318,6693764.087,7252430.78,7825957.759,8410291.446,8700746.26,8956339.203,706531.0169,4941518.986,5771608.592,6935082.8,7412303.187,8053413.085,8638032.822,8954196.322,9208621.622,0,6481013.65,7802417.5,8826855.6,9453011.3,10197907.2,10931118.4,11366855.3,11710147,0,6808537.95,8220246.7,9309691.4,9970259.1,10748542.2,11515296.2,11973023.7,12337364,MX,Central America,Americas,227,Mexico,111969758.6,135035780.8,-478377.8432,-412600.6779,2000058.3,0.963891011,22100000,22700000,65300000,114899.842,27789.1248,58731.65313,21900000,22600000,65200000,4797465.443,7053195.486,1.40E+07,51931.15673,18787.6029,13957.35011,4745534.286,7034407.883,1.40E+07,MEX,84676.10974,1.150304463,0,1,0,1,0,0
146,0.582451977,"MOLDOVA, REPUBLIC OF",0,159995.75,232486.5781,238785.0156,240298.6875,254591.1875,261802.5625,265357.3438,268039.4063,904.41379,114376.8351,193992.6957,200927.8547,203664.327,217599.3468,222578.7177,224705.363,227466.0894,0.118778,115894.8943,184148.7916,199988.3047,200668.1134,215469.7919,221412.3868,223175.3146,224133.1461,0.153184,121237.6336,191148.2448,207157.5418,208378.898,223926.1015,230166.9096,232171.9786,233243.1323,1328.776414,131680.891,223449.4199,235341.4631,239050.3999,254838.3803,260540.3854,262912.9528,265921.2329,0.189929,135631.1218,213418.4256,232679.889,234850.3159,251418.7691,258586.957,260954.62,262230.5554,0,138243.6841,203687.2332,203936.6301,204007.6402,217208.3038,223582.5122,226641.9659,228382.2619,0,143061.3326,210124.1036,211992.0329,212315.4579,225938.3994,232593.6356,235614.2433,237654.0302,MD,Eastern Europe,Europe,228,Moldova,3548338.82,2848514,-3466.651303,-4402.72378,-38715.37782,1.047663392,2460640.721,2247911.527,1436036.164,8780.320044,5248.826072,4434.103687,2451860.401,2242662.701,1431602.06,-55056.95007,-59776.68457,-82202.39115,195.9263443,525.726549,1652.14879,-55252.87642,-60302.41112,-83854.53994,MDA,2373.801683,1.165894139,1,1,1,0,0,0
148,0.332403603,MONGOLIA,0,19169.73242,85934.11719,95791.91406,114307.7891,127564.25,130124.0938,131033.5781,137920.4844,5060.333721,45321.04245,132801.0571,153833.8335,167638.8303,175143.2965,180055.5381,184591.4153,191770.301,2722.516238,43479.07963,120659.594,136162.9591,159065.1969,167023.5618,169127.2442,174707.3725,180259.9629,2934.985541,45163.27358,123490.254,139278.7438,162405.2899,170802.3217,173149.7034,178949.441,184791.165,3960.985307,38868.51048,113752.8809,126838.9931,138289.45,143620.5141,146946.6074,149959.9699,156762.1423,2351.838666,36843.04017,106200.3258,114235.2375,131363.6663,137173.3524,138771.1051,141685.0219,147215.1905,0,21194.54023,92562.31836,113518.9867,133052.6977,154945.4906,160056.1484,163132.2672,170623.9984,0,22391.09805,94951.84805,116079.6445,136345.8727,157902.9672,163332.6906,166540.6641,174290.0188,MN,Eastern Asia,Asia,230,Mongolia,2770382.145,3428817.655,11575.10529,10651.44375,32098.68906,1.077268402,1694278,707043.3671,1169933.594,3501.986247,0,0,1690776.013,707043.3671,1169933.594,-370919.2943,206979.3284,1000995.636,381.7596524,0,0,-371301.054,206979.3284,1000995.636,MNG,381.7596524,0.898175166,1,0,0,0,1,0
151,0.189866956,MOROCCO,0,1142018.125,1463012.625,1555711.375,1592353.5,1681691.125,1737417.375,1765934.625,1795368.625,1033.928568,765090.9478,1227605.462,1510362.949,1615759.783,1737096.604,1807724.975,1850609.613,1880552.04,42570.97243,620309.7306,1194697.466,1583588.229,1648257.698,1737294.515,1805508.92,1828983.345,1859598.158,42637.20938,656881.5184,1275332.869,1703326.45,1784067.923,1882723.657,1957940.199,1986528.225,2018456.98,1056.648532,628913.7309,1046070.073,1281536.454,1370790.18,1477011.615,1541405.316,1567662.298,1582902.829,31821.99252,504789.1065,1008059.102,1343244.342,1404970.111,1482199.797,1541135.481,1548406.17,1570866.852,0,1372234.4,1706582.775,1811985.05,1863159,1966711.05,2030632.975,2083059.025,2140978.025,0,1471689.275,1835743.75,1959870.85,2017303.9,2125158.175,2194377.8,2249662.475,2310090.075,MA,Northern Africa,Africa,231,Morocco,30428833.47,34945450.64,-254075.6804,-217528.4547,317124.4,0.901840608,8002476.253,9846921.206,16500000,13337.96398,30249.13544,16409.10813,7989138.289,9816672.071,16500000,689826.7564,2001006.063,3785096.549,12117.92744,13662.27638,2639.244098,677708.829,1987343.787,3782457.305,MAR,28419.44792,1.239902645,0,1,0,1,0,0
